Transcript_ID,HUVEC_low1,HUVEC_low2,HUVEC_low3,HUVEC_high1,HUVEC_high2,HUVEC_high3,HUVEC_high4,HUAEC_low1,HUAEC_low2,HUAEC_low3,HUAEC_low4,HUAEC_high1,HUAEC_high2,HUAEC_high3,HUAEC_high4
ENST00000483342.8,2,1,0,1,1,0,0,0,0,0,2,2,0,0,0
ENST00000483345.1,0,3,2,1,2,2,0,1,2,3,3,1,0,3,4
ENST00000483351.5,3,0,1,0,0,1,0,2,3,0,0,6,0,1,0
ENST00000483353.2,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
ENST00000483354.5,4,9,2,8,7,4,9,9,11,11,6,11,2,6,1
ENST00000483358.5,0,5,0,4,4,2,1,4,4,3,4,6,0,4,0
ENST00000483359.5,3,0,0,0,1,6,2,5,2,4,1,1,3,3,0
ENST00000483364.5,2,3,0,0,3,0,3,1,0,3,3,7,0,2,2
ENST00000483367.5,1,2,1,0,2,0,2,2,0,4,1,5,1,0,1
ENST00000483371.1,3,0,0,2,2,0,0,0,0,2,2,0,0,0,0
ENST00000483375.1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
ENST00000483399.6,1,0,2,3,2,0,3,0,1,0,1,3,0,0,2
ENST00000483404.5,5,1,0,4,1,0,0,0,1,1,2,2,0,2,0
ENST00000483407.1,1,2,1,2,1,0,0,0,2,2,1,1,0,3,1
ENST00000483409.1,0,1,0,3,4,0,4,2,1,5,0,1,0,2,1
ENST00000483415.5,0,1,1,1,1,3,2,0,5,14,1,0,0,4,1
ENST00000483416.1,0,0,0,0,0,0,1,0,1,2,0,0,0,0,0
ENST00000483421.7,9,7,1,7,3,7,4,0,8,17,10,1,2,5,7
ENST00000483423.5,2,1,0,5,0,1,0,4,11,8,4,5,1,1,3
ENST00000483426.5,1,5,2,13,12,11,8,9,6,10,9,14,3,19,11
ENST00000483428.1,1,3,6,5,1,8,1,4,9,2,4,2,2,4,1
ENST00000483431.5,0,0,0,2,0,2,0,0,1,0,1,0,0,0,0
ENST00000483432.1,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0
ENST00000483435.5,6,5,0,3,4,2,2,5,5,7,0,4,1,2,0
ENST00000483436.5,1,3,0,2,0,2,0,0,1,2,4,3,0,3,1
ENST00000483437.2,0,2,0,3,1,0,3,2,3,0,1,0,0,0,0
ENST00000483447.1,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0
ENST00000483453.5,4,9,3,9,2,4,4,5,7,3,2,5,1,4,3
ENST00000483457.1,3,5,7,18,18,6,9,9,20,21,12,8,1,4,9
ENST00000483458.1,3,3,3,6,0,3,0,0,2,7,0,1,0,5,0
ENST00000483465.5,2,0,2,0,0,0,0,4,3,0,0,0,0,0,0
ENST00000483467.5,0,1,0,2,0,1,1,1,0,0,2,3,0,0,0
ENST00000483468.5,0,0,0,0,2,0,0,1,0,3,3,0,0,2,0
ENST00000483475.5,1,1,0,2,2,0,0,1,0,1,0,0,0,2,0
ENST00000483485.5,6,5,6,16,15,14,6,6,27,18,17,6,3,6,5
ENST00000483497.6,2,5,0,10,5,13,3,17,13,10,7,8,0,10,2
ENST00000483506.2,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
ENST00000483511.1,0,0,0,0,1,0,0,0,0,2,1,0,0,0,0
ENST00000483512.5,0,0,0,5,0,2,0,7,0,0,3,3,0,5,0
ENST00000483514.1,0,0,0,0,0,1,1,2,1,0,0,0,0,0,0
ENST00000483519.5,3,6,2,2,3,2,2,4,3,6,0,1,0,6,3
ENST00000483521.1,9,2,8,9,8,2,7,1,7,10,9,3,2,4,1
ENST00000483527.5,30,34,30,135,57,174,35,170,181,204,203,206,44,231,172
ENST00000483530.6,2,0,0,0,0,2,0,0,0,0,4,0,0,0,0
ENST00000483534.5,9,11,14,30,20,45,7,23,27,38,36,46,8,43,36
ENST00000483551.6,0,0,0,0,2,0,1,0,0,0,1,2,0,0,1
ENST00000483552.1,8,10,5,14,15,8,11,4,12,19,5,5,0,9,6
ENST00000483553.6,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0
ENST00000483559.5,8,6,5,7,4,4,3,4,6,8,2,7,0,5,6
ENST00000483560.1,8,4,4,3,4,5,4,14,15,8,1,2,2,12,0
ENST00000483564.5,0,0,0,2,2,0,0,0,0,0,1,0,0,0,0
ENST00000483565.5,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0
ENST00000483572.5,0,2,2,0,0,1,0,1,2,0,0,0,0,0,0
ENST00000483578.1,1,0,0,0,0,0,0,2,2,4,0,2,0,0,4
ENST00000483581.1,141,52,55,97,82,57,60,94,169,130,85,82,8,84,64
ENST00000483586.5,0,0,0,0,0,3,0,1,0,4,4,0,1,0,0
ENST00000483588.2,0,0,0,2,0,3,0,0,0,1,3,1,0,0,2
ENST00000483593.5,5,0,0,8,4,12,5,5,15,16,5,17,0,7,5
ENST00000483598.1,5,0,0,8,2,0,2,0,10,2,0,1,0,6,1
ENST00000483617.5,0,0,0,1,1,0,0,0,0,0,0,0,0,0,3
ENST00000483618.1,17,7,10,22,27,9,17,4,6,14,8,5,3,8,3
ENST00000483622.1,1,0,0,1,1,3,1,2,3,3,0,0,0,1,2
ENST00000483629.5,20,14,6,24,22,22,21,8,31,19,22,16,2,23,18
ENST00000483635.5,1,2,1,26,14,45,7,48,44,53,40,29,11,38,27
ENST00000483640.5,3,3,4,0,0,8,0,3,0,9,7,0,0,0,0
ENST00000483664.5,0,3,0,0,1,0,0,1,1,0,0,2,0,0,2
ENST00000483674.3,2,2,0,1,1,0,0,2,0,0,0,0,0,0,1
ENST00000483678.5,0,1,0,0,0,2,0,0,0,0,1,0,0,0,1
ENST00000483679.1,0,2,0,6,5,5,3,4,8,7,6,3,0,10,2
ENST00000483681.5,2,0,0,2,4,8,0,2,13,5,4,3,0,5,5
ENST00000483683.2,0,4,2,3,0,2,0,0,1,1,3,0,0,3,0
ENST00000483684.1,7,10,9,15,14,8,6,7,4,15,14,5,2,4,7
ENST00000483687.5,5,4,3,4,6,5,4,0,1,3,0,3,0,0,5
ENST00000483706.1,6,1,0,2,1,1,0,0,1,1,5,4,0,1,3
ENST00000483708.1,0,0,2,0,0,2,1,0,2,0,1,0,0,0,0
ENST00000483713.5,111,171,143,700,365,1045,292,845,1078,1183,1080,1035,167,988,806
ENST00000483718.5,5,7,4,11,8,9,8,4,16,11,6,8,1,2,3
ENST00000483720.7,0,4,0,0,4,0,0,0,2,5,2,1,0,1,0
ENST00000483721.1,7,2,3,9,4,4,3,2,0,2,6,0,0,0,3
ENST00000483723.5,0,1,0,0,3,5,0,2,3,7,9,5,0,1,0
ENST00000483728.5,1,2,1,1,2,0,0,0,0,0,4,0,0,2,2
ENST00000483732.5,0,0,0,0,2,0,0,1,0,1,0,1,0,0,1
ENST00000483734.5,3,1,0,3,5,0,3,3,4,2,7,0,0,5,1
ENST00000483739.5,8,5,3,8,8,7,5,9,9,21,3,8,2,6,5
ENST00000483754.1,0,2,0,1,1,5,1,10,1,5,7,1,1,5,3
ENST00000483763.5,0,1,0,5,2,4,3,2,0,2,2,2,0,11,0
ENST00000483764.5,13,3,7,19,17,21,14,21,38,60,25,29,2,25,17
ENST00000483765.5,416,267,199,476,393,475,301,364,590,645,517,436,89,460,372
ENST00000483766.1,2,0,2,2,0,0,2,0,0,0,0,2,0,0,0
ENST00000483767.5,6,2,5,7,11,7,7,15,16,14,11,2,0,8,3
ENST00000483773.1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
ENST00000483775.1,0,0,0,1,0,1,1,0,0,0,0,0,0,2,0
ENST00000483778.5,0,0,0,0,1,3,2,0,1,0,0,0,0,0,2
ENST00000483790.1,4,0,3,9,2,0,1,0,0,3,1,0,0,2,0
ENST00000483792.1,2,6,2,2,11,11,4,2,3,9,7,4,1,3,2
ENST00000483793.5,0,1,3,0,0,0,0,0,1,1,0,1,0,0,0
ENST00000483795.5,18,6,5,16,7,7,25,6,15,12,14,9,0,5,6
ENST00000483801.6,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
ENST00000483802.6,2,1,3,3,0,2,3,4,7,3,2,0,0,1,0
ENST00000483804.6,3,2,5,3,4,4,2,8,3,5,4,5,0,1,3
ENST00000483807.5,0,0,1,0,0,0,0,8,3,4,4,2,0,6,2
ENST00000483815.5,27,24,12,28,35,28,31,26,47,46,26,24,4,33,20
ENST00000483826.1,1,0,0,0,0,1,0,2,0,4,2,2,1,0,2
ENST00000483827.2,12,4,3,4,3,2,5,6,17,6,4,6,0,6,5
ENST00000483835.5,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
ENST00000483841.2,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
ENST00000483853.1,0,0,2,0,2,1,2,0,0,0,1,1,0,1,0
ENST00000483854.6,6,0,1,1,0,0,0,2,4,0,7,0,0,1,0
ENST00000483858.5,4,8,3,2,1,4,2,7,13,15,8,5,3,1,4
ENST00000483861.5,10,2,0,14,11,21,4,28,39,32,31,34,8,29,20
ENST00000483862.5,0,0,0,0,0,1,0,1,0,0,4,0,0,0,0
ENST00000483871.6,25,21,8,23,24,26,26,17,14,24,13,11,3,16,5
ENST00000483890.1,0,0,0,3,0,3,1,1,1,0,0,1,0,0,0
ENST00000483894.5,0,2,0,0,2,0,3,0,0,3,0,2,0,2,0
ENST00000483896.5,0,2,0,0,0,1,0,0,1,0,0,0,0,0,0
ENST00000483898.1,0,0,0,1,0,2,0,0,0,0,0,1,0,0,0
ENST00000483901.2,1,3,0,0,4,2,0,3,5,5,6,0,1,1,0
ENST00000483906.5,12,15,7,14,16,14,11,0,0,1,0,1,0,0,0
ENST00000483910.6,0,0,0,0,4,6,0,5,7,8,4,6,1,5,2
ENST00000483914.5,3,2,1,1,2,2,0,2,1,1,0,2,1,1,0
ENST00000483916.2,21,12,16,25,31,18,25,30,35,49,22,23,8,42,21
ENST00000483917.1,0,3,2,1,2,0,4,1,1,2,1,0,0,0,0
ENST00000483930.2,0,0,2,0,0,0,0,0,2,0,1,0,0,0,1
ENST00000483931.1,0,1,0,3,2,7,1,3,0,5,4,1,1,7,4
ENST00000483934.5,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0
ENST00000483937.5,5,2,4,4,4,6,6,1,2,3,8,6,0,0,3
ENST00000483939.6,0,0,0,0,0,2,2,1,4,6,3,0,1,3,1
ENST00000483954.1,0,0,0,0,1,0,0,1,0,0,0,0,0,2,0
ENST00000483956.2,12,12,5,9,15,11,5,14,13,12,4,6,6,12,3
ENST00000483957.5,0,0,0,1,0,0,1,0,2,0,0,0,0,0,0
ENST00000483963.1,0,0,1,0,1,0,0,3,1,2,4,0,1,2,3
ENST00000483969.5,0,0,2,1,1,0,0,0,2,4,2,4,0,6,1
ENST00000483970.7,20,18,2,53,17,80,7,62,43,56,59,52,14,61,69
ENST00000483972.1,0,0,0,2,0,0,1,0,0,0,0,1,0,0,1
ENST00000483977.5,4,12,7,5,6,11,13,9,22,30,8,14,2,6,5
ENST00000483978.5,0,2,1,1,0,0,0,0,0,1,0,0,0,0,0
ENST00000483983.6,0,1,0,0,0,0,0,2,2,5,3,1,1,2,1
ENST00000483991.5,1,0,0,3,0,0,0,0,1,0,0,0,0,0,0
ENST00000483992.5,84,73,56,205,141,219,91,215,357,343,301,269,48,268,196
ENST00000483994.1,59,70,48,63,53,79,51,32,71,70,53,50,5,46,41
ENST00000483996.1,5,12,9,19,16,41,11,23,41,17,30,33,7,19,22
ENST00000483998.6,7,3,5,18,6,3,9,4,28,11,12,11,1,6,7
ENST00000484014.5,5,1,0,1,5,0,2,1,4,2,0,3,0,4,4
ENST00000484021.5,0,0,1,2,0,0,3,2,3,0,0,2,0,0,4
ENST00000484026.6,10,9,3,4,15,21,8,10,30,14,15,10,2,18,5
ENST00000484027.1,1,1,1,1,1,0,1,0,0,0,1,0,1,0,0
ENST00000484032.1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1
ENST00000484036.1,3,5,4,1,5,5,3,10,5,11,3,10,1,7,7
ENST00000484048.1,0,0,0,0,0,0,2,0,4,0,0,2,0,0,0
ENST00000484049.6,0,0,0,2,0,1,1,4,0,7,1,1,0,2,1
ENST00000484053.5,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
ENST00000484054.3,4,8,3,5,4,13,7,10,5,11,3,12,2,12,4
ENST00000484056.6,4,0,0,0,0,3,2,0,0,0,4,0,0,0,0
ENST00000484062.1,0,0,0,0,2,1,0,0,0,0,0,1,1,1,1
ENST00000484069.1,6,4,2,6,10,0,3,7,16,23,5,7,0,4,4
ENST00000484070.1,8,5,1,5,14,5,2,2,7,13,4,4,0,3,1
ENST00000484072.5,4,3,3,8,5,1,4,3,0,6,2,1,0,3,13
ENST00000484074.5,5,3,0,12,4,0,1,3,4,7,7,1,0,2,2
ENST00000484076.1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
ENST00000484078.5,1,0,0,2,2,1,4,5,0,0,0,0,0,1,0
ENST00000484082.1,24,15,11,11,17,9,14,23,31,18,27,13,0,20,11
ENST00000484084.5,0,1,0,3,2,3,4,3,0,7,7,6,1,3,6
ENST00000484086.6,3,1,5,0,3,2,2,0,0,0,4,0,0,0,0
ENST00000484088.5,0,0,0,1,0,2,0,1,4,4,3,1,0,0,0
ENST00000484089.5,0,1,0,1,0,1,0,0,1,0,0,1,0,1,0
ENST00000484097.1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
ENST00000484099.5,25,16,19,42,28,22,24,28,22,24,22,23,5,23,9
ENST00000484100.5,9,7,9,5,6,0,7,4,7,9,12,5,3,7,3
ENST00000484103.1,27,33,20,76,62,76,48,86,133,145,133,140,18,113,99
ENST00000484110.1,0,0,0,1,0,0,0,2,1,0,1,1,0,0,2
ENST00000484115.5,0,0,5,3,6,1,2,2,5,8,3,0,0,5,5
ENST00000484119.1,2,0,0,2,0,2,2,1,0,2,2,0,0,0,0
ENST00000484121.5,16,13,11,15,14,9,15,13,18,32,32,22,2,18,8
ENST00000484122.5,21,5,10,18,15,14,11,13,20,8,10,5,0,8,14
ENST00000484123.1,3,4,3,5,6,12,4,20,22,24,28,33,3,11,17
ENST00000484126.5,4,0,0,0,0,3,2,0,2,0,0,0,0,5,2
ENST00000484127.5,0,1,1,1,0,1,4,1,3,0,2,1,0,2,0
ENST00000484130.1,9,4,2,5,2,2,7,7,7,5,4,5,1,4,5
ENST00000484134.5,3,3,2,3,4,11,6,2,10,1,6,0,5,0,4
ENST00000484137.5,3,2,1,0,3,4,1,2,0,2,4,0,0,0,0
ENST00000484143.2,4,1,3,4,3,4,4,8,7,3,1,5,2,5,5
ENST00000484146.6,0,2,2,2,0,6,0,0,5,8,4,6,0,0,2
ENST00000484154.2,1,1,1,5,1,0,1,0,4,4,2,2,0,3,2
ENST00000484157.5,0,1,1,0,0,1,1,1,1,2,6,1,1,1,0
ENST00000484161.5,18,8,18,25,17,8,12,7,23,11,9,11,2,11,9
ENST00000484162.5,16,10,6,16,9,10,9,15,6,13,12,4,2,17,7
ENST00000484164.6,0,2,2,0,0,2,2,1,0,2,2,0,0,0,0
ENST00000484166.5,2,6,3,10,4,9,8,4,7,10,6,3,0,1,3
ENST00000484178.5,75,73,60,278,137,396,86,315,355,479,431,325,78,366,270
ENST00000484181.5,6,3,2,5,4,5,3,1,3,2,0,3,0,1,3
ENST00000484197.5,13,7,8,10,6,8,15,8,25,13,5,13,3,4,7
ENST00000484199.5,2,1,0,1,0,1,0,9,18,14,11,20,2,22,13
ENST00000484201.6,3,0,0,5,2,1,0,2,3,2,2,0,0,1,0
ENST00000484202.2,0,0,0,3,2,1,4,0,3,6,5,3,1,3,0
ENST00000484213.1,7,0,0,6,6,7,4,4,3,10,3,0,0,2,4
ENST00000484217.1,1,0,1,0,1,1,1,0,0,0,0,0,0,2,1
ENST00000484225.1,0,1,0,0,0,1,0,0,1,2,2,0,0,0,0
ENST00000484227.5,1,0,0,4,0,1,0,0,1,2,1,1,1,0,2
ENST00000484233.1,0,0,1,0,0,0,0,1,0,3,2,0,0,1,0
ENST00000484240.1,3,1,1,1,1,3,1,0,2,4,2,0,1,3,2
ENST00000484243.1,1,0,0,1,0,4,1,0,1,0,0,2,0,0,1
ENST00000484246.5,0,2,0,2,1,0,0,0,1,0,0,0,0,0,0
ENST00000484247.1,2,4,2,3,4,3,3,3,17,12,14,6,0,11,3
ENST00000484252.5,2,0,1,3,0,2,2,0,1,1,0,0,0,0,2
ENST00000484256.1,13,4,4,12,12,22,9,11,13,47,21,12,0,13,11
ENST00000484259.3,5,5,7,14,6,18,4,9,20,18,11,8,0,12,21
ENST00000484262.1,2,0,0,1,1,2,5,9,8,20,25,12,1,9,9
ENST00000484264.1,14,7,3,11,5,6,6,2,8,8,5,4,0,6,4
ENST00000484266.5,2,0,3,2,0,6,0,3,6,3,7,1,0,7,11
ENST00000484270.2,2,1,0,0,0,1,0,0,1,4,0,2,0,1,2
ENST00000484279.5,1261,2027,1643,10253,4159,18094,2664,11522,13960,15156,14920,13670,2945,14976,11931
ENST00000484280.6,16,24,12,41,18,48,22,29,42,47,31,59,11,39,36
ENST00000484282.1,0,0,0,1,1,0,1,0,2,0,0,0,0,0,1
ENST00000484283.5,2,1,0,0,0,0,0,1,0,4,2,1,0,0,1
ENST00000484286.2,5,0,2,8,3,4,3,2,5,7,4,2,1,2,2
ENST00000484288.5,0,0,0,0,0,1,0,0,1,1,0,4,1,0,1
ENST00000484291.5,5,1,5,2,10,1,2,3,8,2,1,7,0,4,3
ENST00000484301.5,0,2,0,0,0,1,0,1,0,1,0,1,0,0,1
ENST00000484302.3,0,7,3,3,2,6,0,7,3,4,11,0,0,12,10
ENST00000484303.5,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
ENST00000484309.5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
ENST00000484310.6,8,3,0,8,6,12,5,10,12,9,17,3,3,15,3
ENST00000484313.3,1,0,0,1,0,0,0,0,0,1,0,1,0,1,0
ENST00000484317.6,2,0,1,1,1,2,0,2,5,3,2,1,0,2,0
ENST00000484320.6,13,23,18,82,31,73,36,73,79,92,110,83,21,88,77
ENST00000484321.5,205,124,94,228,198,215,136,206,299,369,287,278,42,260,219
ENST00000484328.1,29,31,20,35,33,18,35,19,37,44,31,31,3,32,9
ENST00000484332.1,2,0,0,4,0,4,0,2,0,0,0,0,0,0,0
ENST00000484342.2,0,0,2,0,3,0,0,0,0,2,1,0,0,1,0
ENST00000484344.5,0,0,0,1,0,0,3,0,1,3,0,0,0,0,0
ENST00000484346.1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0
ENST00000484347.5,1,3,0,0,0,0,0,0,0,2,0,0,0,0,0
ENST00000484351.1,0,4,0,0,2,0,0,0,5,0,2,0,0,0,0
ENST00000484352.5,3,7,1,8,3,11,0,4,13,4,7,3,0,8,3
ENST00000484363.5,2,1,1,3,2,3,0,5,8,9,3,5,3,4,3
ENST00000484365.1,18,10,8,19,23,7,2,13,14,13,16,10,2,8,4
ENST00000484368.1,0,0,0,2,2,4,0,0,5,0,2,6,0,10,3
ENST00000484374.1,0,0,2,0,0,0,1,0,5,0,2,0,0,0,0
ENST00000484375.5,0,0,0,0,2,0,0,0,4,2,0,1,0,2,0
ENST00000484377.5,0,1,0,0,0,0,0,1,3,2,1,1,0,1,0
ENST00000484379.1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0
ENST00000484389.6,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0
ENST00000484393.1,1,0,0,0,0,0,1,0,3,0,0,0,0,0,0
ENST00000484394.5,8,4,4,15,10,3,3,5,2,8,3,5,0,6,0
ENST00000484396.1,0,0,0,3,7,2,0,0,0,2,0,0,0,0,3
ENST00000484403.5,3,3,0,16,10,8,3,9,9,9,15,11,2,7,3
ENST00000484408.5,3,2,5,5,6,6,1,9,20,29,23,10,1,13,10
ENST00000484415.6,1,2,2,4,2,1,1,0,5,1,3,0,0,0,0
ENST00000484417.5,0,0,0,0,2,2,0,1,1,0,0,3,0,2,0
ENST00000484423.5,0,0,0,0,0,2,0,0,0,0,4,0,0,0,0
ENST00000484427.5,6,17,8,10,12,17,7,6,16,18,11,11,0,17,8
ENST00000484430.1,89,47,34,69,57,24,43,2,5,2,1,1,0,7,2
ENST00000484432.2,11,4,4,6,3,3,6,6,14,6,5,5,0,6,2
ENST00000484434.3,2,3,2,19,5,1,3,2,4,3,5,3,2,2,0
ENST00000484436.7,0,1,1,0,4,0,1,0,6,7,4,4,0,0,0
ENST00000484438.1,0,2,2,1,2,0,0,2,5,0,0,0,0,0,0
ENST00000484439.5,0,0,0,1,0,2,1,0,0,0,0,0,0,0,1
ENST00000484449.1,0,4,2,4,1,1,5,0,5,2,5,3,0,1,3
ENST00000484450.5,3,3,1,11,6,6,4,3,8,11,4,5,2,11,9
ENST00000484452.1,2,0,2,2,4,0,2,4,8,2,4,4,1,5,4
ENST00000484457.6,0,2,3,0,6,0,2,3,5,6,2,3,0,4,8
ENST00000484460.5,0,0,0,1,1,1,0,0,0,0,3,6,0,0,0
ENST00000484461.2,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0
ENST00000484462.1,3,5,3,10,10,18,5,5,5,7,4,6,2,11,7
ENST00000484464.5,17,6,4,18,12,24,9,27,42,47,29,20,3,18,19
ENST00000484469.6,32,31,8,36,22,29,20,28,40,44,29,24,3,28,21
ENST00000484471.6,32,34,22,15,33,28,34,35,54,62,45,42,3,25,27
ENST00000484480.5,15,38,9,79,44,140,24,112,118,120,152,110,38,130,95
ENST00000484481.1,34,15,18,19,32,12,20,13,14,27,26,8,3,14,7
ENST00000484484.5,6,3,4,2,3,2,4,0,3,16,4,3,0,3,2
ENST00000484486.5,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
ENST00000484488.5,6,16,8,60,22,102,21,48,74,77,73,46,8,52,58
ENST00000484494.5,0,0,1,0,0,0,0,1,3,0,2,1,0,0,1
ENST00000484496.6,14,10,0,9,7,10,12,6,19,23,13,8,0,11,6
ENST00000484498.1,0,0,0,0,1,1,1,0,1,0,1,1,0,0,0
ENST00000484502.1,10,7,7,4,15,11,9,19,15,26,10,9,0,11,16
ENST00000484513.2,1,0,2,0,4,1,2,2,8,4,1,7,0,2,0
ENST00000484524.5,0,0,0,3,0,0,0,2,2,0,0,0,0,0,0
ENST00000484528.1,0,0,0,1,0,1,0,2,0,3,0,1,0,1,0
ENST00000484532.6,6,10,2,9,4,7,5,7,5,4,2,9,1,3,2
ENST00000484533.5,0,1,1,2,3,1,0,0,1,0,0,0,0,1,0
ENST00000484541.5,4,0,6,0,5,1,3,0,6,8,2,0,0,5,0
ENST00000484547.7,3,0,0,3,5,3,2,0,8,0,0,0,0,0,0
ENST00000484549.6,0,0,0,1,1,0,0,0,0,1,1,1,0,0,3
ENST00000484552.6,0,0,2,0,2,0,3,1,0,0,1,1,0,0,0
ENST00000484553.5,1,2,2,5,2,10,1,6,13,12,4,9,1,11,5
ENST00000484557.1,0,1,0,0,1,0,1,3,1,0,2,0,0,0,0
ENST00000484558.3,20,5,4,16,28,14,10,24,37,23,36,19,0,13,14
ENST00000484561.5,0,0,0,0,0,0,1,0,1,2,0,0,0,0,0
ENST00000484563.1,1,2,0,5,1,1,2,0,0,0,0,0,0,0,1
ENST00000484566.5,0,2,0,2,2,0,2,1,1,0,1,2,0,5,1
ENST00000484567.6,5,5,2,0,3,2,4,8,13,18,17,4,2,9,11
ENST00000484568.1,43,44,24,33,27,46,25,27,65,55,57,44,10,46,37
ENST00000484588.1,0,2,1,3,0,4,0,0,0,0,2,0,0,4,0
ENST00000484590.1,5,7,4,6,9,6,6,8,5,11,5,5,1,8,5
ENST00000484596.1,6,0,0,4,3,1,0,1,6,2,3,4,1,0,0
ENST00000484599.1,171,94,70,92,127,53,99,66,110,128,91,78,11,94,56
ENST00000484600.6,0,0,0,0,1,0,0,0,3,0,0,0,0,2,0
ENST00000484601.6,1,1,0,2,1,2,0,0,0,2,1,0,0,1,3
ENST00000484604.5,732,462,311,530,559,346,441,323,704,667,468,307,77,366,301
ENST00000484608.2,2,2,1,2,0,0,0,0,2,0,1,1,0,0,2
ENST00000484610.5,307,220,157,478,326,641,228,556,905,888,671,566,129,650,588
ENST00000484615.5,16,4,11,29,14,18,7,13,10,42,24,21,1,5,11
ENST00000484616.2,5507,7138,5599,23501,13453,32606,9937,26272,35850,38268,34342,34603,6337,33923,25344
ENST00000484633.5,0,2,0,4,1,2,2,0,8,7,6,2,0,2,3
ENST00000484638.1,5,6,3,9,6,3,10,8,10,10,11,2,1,13,11
ENST00000484645.1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0
ENST00000484646.1,1,1,1,2,0,0,0,0,0,0,0,0,0,2,1
ENST00000484647.1,1,0,0,1,4,0,0,0,2,0,0,1,0,2,0
ENST00000484648.1,3,1,1,0,1,0,0,0,0,2,2,1,0,1,0
ENST00000484649.5,2,0,2,1,2,1,0,1,0,0,1,5,2,0,0
ENST00000484650.1,0,1,0,1,1,5,0,2,2,6,0,1,0,2,2
ENST00000484655.1,24,48,22,139,76,174,70,138,192,203,190,167,33,170,150
ENST00000484662.1,0,0,1,0,0,3,1,0,1,10,1,0,0,2,2
ENST00000484663.5,18,19,13,46,39,23,28,14,23,41,15,14,3,19,11
ENST00000484669.6,5,8,2,4,4,4,10,6,6,3,5,6,1,1,4
ENST00000484674.5,1,0,1,0,0,0,2,0,0,3,0,0,0,1,0
ENST00000484676.1,0,0,0,0,2,0,0,1,4,0,0,0,0,0,0
ENST00000484683.1,3,0,0,5,0,2,4,2,0,3,6,2,0,3,4
ENST00000484684.1,0,0,0,3,0,0,1,0,0,0,0,0,0,0,3
ENST00000484707.1,0,2,4,2,4,5,3,0,4,0,3,0,0,0,3
ENST00000484711.1,8,7,4,11,4,8,5,8,28,23,15,13,4,3,6
ENST00000484713.1,12,3,12,7,12,12,7,12,19,21,7,11,0,9,4
ENST00000484717.5,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0
ENST00000484725.1,2,0,0,3,0,3,0,0,7,0,3,2,1,2,1
ENST00000484727.1,0,0,0,2,2,0,1,39,82,88,56,50,10,39,39
ENST00000484733.6,2,0,0,1,1,1,0,0,0,1,0,0,0,2,0
ENST00000484734.1,4,0,5,6,8,3,0,489,805,855,629,322,77,372,280
ENST00000484738.1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1
ENST00000484743.5,4,7,1,0,2,5,3,1,2,2,5,0,0,4,6
ENST00000484744.5,4,7,4,9,10,9,3,7,16,11,10,6,2,8,8
ENST00000484745.5,10,9,3,8,11,9,11,3,22,19,7,9,2,6,7
ENST00000484746.1,11,5,12,7,15,9,5,6,6,6,6,6,3,2,4
ENST00000484747.5,2,4,0,0,0,5,2,2,5,0,1,3,0,0,2
ENST00000484749.5,2,0,2,0,0,3,4,0,3,13,0,2,0,4,0
ENST00000484757.5,0,2,0,6,3,12,0,7,14,17,13,15,0,6,10
ENST00000484763.1,2,0,0,0,3,0,0,0,0,0,3,0,0,0,0
ENST00000484769.1,42,64,41,161,113,287,79,250,282,322,255,167,20,193,184
ENST00000484772.1,0,0,1,0,1,1,0,0,1,0,0,2,0,0,0
ENST00000484775.1,12,7,8,3,4,3,2,8,16,10,10,4,0,4,7
ENST00000484783.1,0,0,0,0,0,0,2,0,1,1,0,0,0,0,0
ENST00000484794.6,1,0,0,1,3,0,1,4,3,0,2,4,0,1,1
ENST00000484801.5,1,0,1,0,0,0,1,0,0,0,1,1,0,2,0
ENST00000484809.1,7,5,3,7,15,6,3,4,14,7,5,4,0,7,3
ENST00000484810.5,199,240,190,864,473,1180,378,966,1417,1462,1362,1516,272,1448,1053
