gene_id,transcript_id,HUVEC_low1,HUVEC_low2,HUVEC_low3,HUAEC_low1,HUAEC_low2,HUAEC_low3,HUAEC_low4
ENSG00000137700,ENST00000330775.9,0,0,0,0,0,2,0
ENSG00000137700,ENST00000357590.9,0,0,0,0,0,0,0
ENSG00000137700,ENST00000525102.5,0,0,0,1,0,0,0
ENSG00000137700,ENST00000526275.5,0,0,0,0,0,0,0
ENSG00000137700,ENST00000532085.1,0,0,0,1,0,0,0
ENSG00000137700,ENST00000538950.5,0,0,0,1,1,2,0
ENSG00000137700,ENST00000545985.5,0,0,0,1,0,0,0
ENSG00000137700,ENST00000697845.1,0,0,1,0,0,0,0
ENSG00000137700,ENST00000697848.1,0,0,0,0,0,0,0
ENSG00000137700,ENST00000697849.1,0,0,0,1,0,3,0
ENSG00000137700,ENST00000697850.1,0,0,0,1,0,3,0
ENSG00000137700,ENST00000697851.1,0,0,0,1,0,0,0
ENSG00000137710,ENST00000527537.5,32,18,19,10,25,20,9
ENSG00000137710,ENST00000528498.5,0,3,3,0,5,0,1
ENSG00000137710,ENST00000528556.5,0,3,2,1,0,0,0
ENSG00000137710,ENST00000528900.5,0,5,1,2,2,0,1
ENSG00000137710,ENST00000530085.2,0,0,0,0,2,0,0
ENSG00000137710,ENST00000530131.5,2,5,0,1,2,0,2
ENSG00000137710,ENST00000530301.5,1,3,2,2,0,0,0
ENSG00000137710,ENST00000530749.5,1,4,2,0,3,0,1
ENSG00000137710,ENST00000532461.5,32,18,19,10,27,20,10
ENSG00000137710,ENST00000533678.1,0,2,3,2,0,0,1
ENSG00000137710,ENST00000533961.1,1,0,1,0,1,0,0
ENSG00000137710,ENST00000533991.1,0,0,0,1,0,0,0
ENSG00000137710,ENST00000534683.1,0,0,0,0,0,0,1
ENSG00000137710,ENST00000544551.5,32,24,19,13,25,20,10
ENSG00000137710,ENST00000645495.2,33,21,23,12,30,21,12
ENSG00000137710,ENST00000645527.1,0,2,1,0,2,1,1
ENSG00000137710,ENST00000646663.1,0,1,4,2,3,0,2
ENSG00000137710,ENST00000647231.1,2,5,2,0,5,0,0
ENSG00000137713,ENST00000311129.9,0,2,0,1,1,5,2
ENSG00000137713,ENST00000341980.10,2,1,0,3,5,6,4
ENSG00000137713,ENST00000393055.6,0,0,0,0,0,6,1
ENSG00000137713,ENST00000426998.6,0,0,0,0,0,1,2
ENSG00000137713,ENST00000527614.6,8,5,3,8,11,9,10
ENSG00000137713,ENST00000534500.5,0,0,0,0,0,4,0
ENSG00000137713,ENST00000534521.5,5,0,0,2,8,5,3
ENSG00000137714,ENST00000260270.3,14,5,3,7,13,17,6
ENSG00000137720,ENST00000260276.8,0,2,1,9,9,15,18
ENSG00000137720,ENST00000528125.5,0,4,1,10,14,10,19
ENSG00000137720,ENST00000529270.1,0,0,0,4,0,0,2
ENSG00000137720,ENST00000530214.5,1,0,0,0,3,4,9
ENSG00000137720,ENST00000530799.5,0,0,0,4,0,1,4
ENSG00000137726,ENST00000260282.8,4,0,2,0,0,0,0
ENSG00000137726,ENST00000526014.6,4,0,2,0,0,0,0
ENSG00000137726,ENST00000527717.5,4,0,2,0,0,0,0
ENSG00000137726,ENST00000539526.5,4,0,2,0,0,0,0
ENSG00000137727,ENST00000260283.8,0,0,0,0,0,2,0
ENSG00000137727,ENST00000528829.5,0,0,0,0,0,0,0
ENSG00000137727,ENST00000529591.5,0,0,0,0,0,0,0
ENSG00000137727,ENST00000683387.1,0,0,0,0,0,2,0
ENSG00000137731,ENST00000260287.2,0,0,0,7,3,2,2
ENSG00000137731,ENST00000292079.7,0,0,0,5,1,1,2
ENSG00000137731,ENST00000528014.5,0,0,0,9,3,2,2
ENSG00000137731,ENST00000534383.5,0,0,0,14,7,4,5
ENSG00000137752,ENST00000436863.7,0,3,0,3,7,1,0
ENSG00000137752,ENST00000525825.6,0,0,0,0,1,0,0
ENSG00000137752,ENST00000526511.6,0,0,0,0,1,0,0
ENSG00000137752,ENST00000526568.5,0,0,0,0,4,1,0
ENSG00000137752,ENST00000527979.5,0,2,0,2,5,0,0
ENSG00000137752,ENST00000529871.1,0,0,0,0,1,1,0
ENSG00000137752,ENST00000531166.5,0,0,0,0,0,0,0
ENSG00000137752,ENST00000533400.6,0,1,0,2,4,0,0
ENSG00000137752,ENST00000695714.1,0,0,0,0,0,0,0
ENSG00000137752,ENST00000695715.1,0,0,0,0,0,1,1
ENSG00000137752,ENST00000695716.1,0,0,0,0,2,0,0
ENSG00000137752,ENST00000695717.1,0,0,0,0,0,0,0
ENSG00000137752,ENST00000695718.1,0,0,0,0,0,0,0
ENSG00000137752,ENST00000695719.1,0,3,0,1,7,1,1
ENSG00000137752,ENST00000695720.1,1,0,0,0,2,0,0
ENSG00000137752,ENST00000695721.1,0,0,0,0,4,0,0
ENSG00000137752,ENST00000695722.1,0,0,0,0,0,0,0
ENSG00000137760,ENST00000428149.7,2,0,0,1,0,2,0
ENSG00000137764,ENST00000178640.10,3,3,0,2,5,4,2
ENSG00000137764,ENST00000340972.8,3,2,0,2,5,4,2
ENSG00000137764,ENST00000354498.9,3,2,0,2,5,4,2
ENSG00000137764,ENST00000395476.6,3,2,1,2,5,4,2
ENSG00000137764,ENST00000558392.5,0,2,0,0,3,1,0
ENSG00000137767,ENST00000260324.12,6,6,7,1,9,10,13
ENSG00000137767,ENST00000563296.1,1,0,0,0,0,0,0
ENSG00000137767,ENST00000566934.1,0,0,0,0,0,1,0
ENSG00000137767,ENST00000568606.5,6,5,7,0,9,6,12
ENSG00000137770,ENST00000260327.9,4,5,0,5,7,7,0
ENSG00000137770,ENST00000558373.5,4,2,0,2,6,3,0
ENSG00000137770,ENST00000558966.5,4,2,0,2,6,3,0
ENSG00000137770,ENST00000559175.1,4,2,0,2,6,3,0
ENSG00000137770,ENST00000559738.1,4,2,1,2,6,3,0
ENSG00000137770,ENST00000560834.1,0,3,0,1,1,3,1
ENSG00000137776,ENST00000249736.11,0,2,0,4,4,4,2
ENSG00000137776,ENST00000380516.7,5,7,8,8,11,12,10
ENSG00000137776,ENST00000432750.5,0,2,5,0,2,5,4
ENSG00000137776,ENST00000474342.1,1,0,4,3,9,8,13
ENSG00000137776,ENST00000480144.5,0,0,0,0,0,1,0
ENSG00000137776,ENST00000484498.1,0,0,0,0,0,1,0
ENSG00000137776,ENST00000492526.5,0,2,5,0,3,5,6
ENSG00000137776,ENST00000493062.5,0,2,2,0,2,5,3
ENSG00000137776,ENST00000497088.5,0,0,0,0,0,0,0
ENSG00000137776,ENST00000557791.1,0,0,0,0,0,0,0
ENSG00000137776,ENST00000557924.5,0,0,3,1,2,0,1
ENSG00000137776,ENST00000557950.5,0,2,0,3,4,4,3
ENSG00000137776,ENST00000558052.1,0,0,2,0,0,0,0
ENSG00000137776,ENST00000558486.5,0,0,0,0,1,0,1
ENSG00000137776,ENST00000558756.5,0,2,0,3,4,4,5
ENSG00000137776,ENST00000559261.1,0,2,0,4,3,4,4
ENSG00000137776,ENST00000559880.5,0,2,0,4,3,4,5
ENSG00000137776,ENST00000560012.5,0,0,0,0,1,1,2
ENSG00000137776,ENST00000560494.1,0,2,2,0,2,3,3
ENSG00000137776,ENST00000560682.5,0,0,0,0,0,0,0
ENSG00000137776,ENST00000560695.1,0,0,2,0,0,0,0
ENSG00000137776,ENST00000628684.2,0,0,0,1,2,0,0
ENSG00000137801,ENST00000260356.6,719,367,243,522,874,915,682
ENSG00000137801,ENST00000397591.2,10,12,2,15,26,30,16
ENSG00000137801,ENST00000484734.1,4,0,5,2,8,7,0
ENSG00000137801,ENST00000490247.1,1,2,0,0,1,0,3
ENSG00000137801,ENST00000497720.1,3,0,1,3,0,4,1
ENSG00000137801,ENST00000559746.1,3,1,6,2,0,3,1
ENSG00000137801,ENST00000560894.1,5,0,0,2,2,2,2
ENSG00000137802,ENST00000456763.6,2,2,0,1,8,8,1
ENSG00000137802,ENST00000457542.7,2,2,0,2,9,8,0
ENSG00000137802,ENST00000502292.5,0,0,0,0,0,0,0
ENSG00000137802,ENST00000505061.5,0,2,0,0,0,4,0
ENSG00000137802,ENST00000505373.5,0,2,0,1,0,4,0
ENSG00000137802,ENST00000510535.1,0,0,0,0,1,0,0
ENSG00000137802,ENST00000512970.5,0,2,0,0,0,4,0
ENSG00000137802,ENST00000514566.5,0,2,1,0,0,4,0
ENSG00000137802,ENST00000515164.1,0,0,0,0,0,0,0
ENSG00000137804,ENST00000260359.10,13,13,7,10,20,10,12
ENSG00000137804,ENST00000414849.6,13,11,6,11,22,13,11
ENSG00000137804,ENST00000450592.6,2,0,0,3,2,0,0
ENSG00000137804,ENST00000558123.5,4,4,3,1,6,0,2
ENSG00000137804,ENST00000558582.5,0,0,0,0,1,0,3
ENSG00000137804,ENST00000559046.5,2,1,0,5,3,3,1
ENSG00000137804,ENST00000559596.6,14,10,9,9,15,9,9
ENSG00000137804,ENST00000559659.1,1,1,0,0,1,0,2
ENSG00000137804,ENST00000560177.5,8,11,8,5,12,3,5
ENSG00000137804,ENST00000560318.1,0,0,0,0,0,0,0
ENSG00000137804,ENST00000560747.5,10,7,6,11,15,9,10
ENSG00000137804,ENST00000668273.1,14,11,6,12,18,10,9
ENSG00000137806,ENST00000260361.9,0,5,0,8,0,12,0
ENSG00000137806,ENST00000558719.2,0,0,0,0,0,0,0
ENSG00000137806,ENST00000559127.5,0,0,0,0,0,0,0
ENSG00000137806,ENST00000560978.2,0,5,2,8,0,12,1
ENSG00000137806,ENST00000676533.1,0,5,0,6,0,7,0
ENSG00000137806,ENST00000676906.1,0,5,0,7,0,12,0
ENSG00000137806,ENST00000678745.1,0,0,0,1,0,0,0
ENSG00000137806,ENST00000679094.1,0,2,0,0,0,6,0
ENSG00000137806,ENST00000679240.1,0,0,0,0,0,0,0
ENSG00000137807,ENST00000260363.9,0,6,2,5,2,6,3
ENSG00000137807,ENST00000352331.8,2,6,2,4,3,5,4
ENSG00000137807,ENST00000395392.6,0,4,0,3,2,6,3
ENSG00000137807,ENST00000558585.5,0,0,0,0,0,0,0
ENSG00000137807,ENST00000559279.6,2,4,1,5,0,3,3
ENSG00000137807,ENST00000561089.5,0,2,0,0,0,0,0
ENSG00000137807,ENST00000643966.1,2,6,2,4,1,5,4
ENSG00000137807,ENST00000647715.1,0,2,1,4,3,3,3
ENSG00000137807,ENST00000679126.1,2,3,0,3,3,4,4
ENSG00000137809,ENST00000315757.9,0,0,0,0,0,0,0
ENSG00000137809,ENST00000423218.6,0,0,0,0,0,0,0
ENSG00000137812,ENST00000346991.9,7,3,3,5,0,3,5
ENSG00000137812,ENST00000399668.7,6,3,2,5,0,3,4
ENSG00000137812,ENST00000526913.5,6,3,2,4,0,3,4
ENSG00000137812,ENST00000528975.5,1,0,0,0,0,0,0
ENSG00000137812,ENST00000531626.2,6,3,0,0,0,2,4
ENSG00000137812,ENST00000533001.1,0,0,0,1,0,0,0
ENSG00000137812,ENST00000534204.1,0,0,1,0,0,0,1
ENSG00000137814,ENST00000260372.8,7,7,5,16,17,20,8
ENSG00000137814,ENST00000391623.8,1,5,2,3,7,5,3
ENSG00000137814,ENST00000562398.5,3,0,0,0,1,0,0
ENSG00000137814,ENST00000563479.5,3,3,2,1,0,2,1
ENSG00000137814,ENST00000564279.5,1,3,2,8,15,8,7
ENSG00000137814,ENST00000567640.5,3,2,1,1,1,2,1
ENSG00000137814,ENST00000568846.6,1,0,0,6,16,6,6
ENSG00000137814,ENST00000568876.5,1,5,1,2,6,7,2
ENSG00000137814,ENST00000570178.1,0,2,1,0,2,2,0
ENSG00000137814,ENST00000607467.1,0,0,0,2,3,1,0
ENSG00000137815,ENST00000389629.9,34,13,9,8,32,13,10
ENSG00000137815,ENST00000462276.1,0,1,0,1,0,3,2
ENSG00000137815,ENST00000473214.1,2,0,0,0,0,0,0
ENSG00000137815,ENST00000558117.1,0,0,0,0,0,0,0
ENSG00000137815,ENST00000560447.1,2,0,0,0,0,0,0
ENSG00000137817,ENST00000287196.13,0,2,3,2,2,4,5
ENSG00000137817,ENST00000413097.6,0,2,2,3,1,4,6
ENSG00000137817,ENST00000564610.5,0,0,0,1,1,0,0
ENSG00000137817,ENST00000566991.5,0,0,0,0,1,0,2
ENSG00000137817,ENST00000567633.1,0,0,0,0,0,0,0
ENSG00000137817,ENST00000569173.5,0,2,3,1,2,4,4
ENSG00000137817,ENST00000569795.6,0,2,3,2,2,4,6
ENSG00000137817,ENST00000569972.5,0,0,1,1,2,0,3
ENSG00000137818,ENST00000260379.11,6320,8705,7077,27736,36579,39478,35316
ENSG00000137818,ENST00000357790.5,948,878,565,1175,1696,1881,1636
ENSG00000137818,ENST00000487304.6,6022,8295,6753,26954,35513,38344,34291
ENSG00000137818,ENST00000488122.2,740,525,344,375,655,698,547
ENSG00000137818,ENST00000560274.1,304,173,103,90,157,175,161
ENSG00000137821,ENST00000260382.10,0,1,0,0,0,0,0
ENSG00000137821,ENST00000436542.6,0,2,0,0,0,0,0
ENSG00000137821,ENST00000544974.6,0,2,0,0,0,0,0
ENSG00000137821,ENST00000558546.5,0,0,0,0,0,0,0
ENSG00000137821,ENST00000558799.5,0,0,0,0,0,0,0
ENSG00000137821,ENST00000559201.5,0,0,0,0,5,0,0
ENSG00000137821,ENST00000560107.6,0,3,0,0,5,0,0
ENSG00000137821,ENST00000560158.6,0,0,0,0,0,0,0
ENSG00000137821,ENST00000560369.5,0,3,0,0,5,0,0
ENSG00000137821,ENST00000560691.5,0,2,0,0,0,0,0
ENSG00000137821,ENST00000560755.5,0,0,0,1,0,1,0
ENSG00000137821,ENST00000561081.5,0,2,0,0,5,0,0
ENSG00000137821,ENST00000561131.2,1,2,1,0,0,0,0
ENSG00000137822,ENST00000260383.11,0,4,2,0,0,4,2
ENSG00000137822,ENST00000561691.5,0,3,3,0,0,0,2
ENSG00000137822,ENST00000563147.5,0,4,3,0,0,0,2
ENSG00000137822,ENST00000563517.5,0,0,0,0,0,4,0
ENSG00000137822,ENST00000563963.1,0,4,2,0,0,0,2
ENSG00000137822,ENST00000564079.6,1,4,4,4,1,8,5
ENSG00000137822,ENST00000565548.1,1,0,1,2,1,3,2
ENSG00000137822,ENST00000566251.1,0,4,3,0,0,0,2
ENSG00000137824,ENST00000260385.10,6,0,6,4,11,23,13
ENSG00000137824,ENST00000338376.8,6,0,6,4,11,23,13
ENSG00000137824,ENST00000558777.5,6,0,6,4,11,23,13
ENSG00000137824,ENST00000560460.5,0,0,0,0,0,0,0
ENSG00000137824,ENST00000560588.5,6,0,6,4,11,23,12
ENSG00000137824,ENST00000560905.1,0,0,0,0,0,0,0
ENSG00000137831,ENST00000322954.11,13,16,10,40,47,48,37
ENSG00000137831,ENST00000379983.6,14,14,7,39,41,50,40
ENSG00000137831,ENST00000539319.5,2,4,1,6,3,4,3
ENSG00000137831,ENST00000558758.5,2,4,0,10,8,10,10
ENSG00000137831,ENST00000559156.5,0,0,0,0,0,0,2
ENSG00000137831,ENST00000559183.1,0,0,0,0,3,0,0
ENSG00000137831,ENST00000559206.1,11,7,6,19,13,18,16
ENSG00000137831,ENST00000559290.1,0,0,0,0,0,0,0
ENSG00000137831,ENST00000560167.1,0,0,0,0,3,0,0
ENSG00000137831,ENST00000560441.5,14,14,7,39,41,51,40
ENSG00000137831,ENST00000560523.5,0,0,0,0,3,0,0
ENSG00000137831,ENST00000560831.1,11,8,7,23,24,31,18
ENSG00000137834,ENST00000288840.10,5,5,2,0,0,2,2
ENSG00000137834,ENST00000557916.5,3,5,2,0,0,0,2
ENSG00000137834,ENST00000559931.5,3,5,2,0,1,0,2
ENSG00000137834,ENST00000612349.1,0,2,0,0,0,0,0
ENSG00000137841,ENST00000260402.8,0,0,0,2,3,2,2
ENSG00000137841,ENST00000456256.6,0,0,0,0,0,0,1
ENSG00000137841,ENST00000543785.3,0,0,0,0,0,0,0
ENSG00000137841,ENST00000557821.5,0,0,0,2,3,2,2
ENSG00000137841,ENST00000558588.5,0,0,0,2,3,2,2
ENSG00000137841,ENST00000559381.5,0,0,0,2,3,2,2
ENSG00000137841,ENST00000559671.5,0,0,0,0,0,0,0
ENSG00000137842,ENST00000260403.7,3,2,0,0,3,0,3
ENSG00000137842,ENST00000563859.5,0,0,0,0,0,0,0
ENSG00000137842,ENST00000564494.1,0,0,0,0,0,0,0
ENSG00000137842,ENST00000566122.1,0,0,0,0,0,0,0
ENSG00000137842,ENST00000569369.1,1,0,0,0,0,0,0
ENSG00000137845,ENST00000260408.8,7,6,11,11,23,31,16
ENSG00000137845,ENST00000396136.6,0,0,0,0,0,1,1
ENSG00000137845,ENST00000402627.5,0,0,3,2,14,8,5
ENSG00000137845,ENST00000439637.5,1,0,3,4,6,8,2
ENSG00000137845,ENST00000461408.2,0,0,2,2,6,5,5
ENSG00000137845,ENST00000482945.5,0,0,0,0,0,3,0
ENSG00000137845,ENST00000558004.1,2,0,0,3,5,7,6
ENSG00000137845,ENST00000558733.5,0,0,1,4,8,5,5
ENSG00000137845,ENST00000559053.1,0,0,3,3,5,6,5
ENSG00000137845,ENST00000560608.5,2,0,1,3,3,7,4
ENSG00000137845,ENST00000561149.1,0,0,2,4,10,5,5
ENSG00000137845,ENST00000561288.1,1,0,2,0,3,6,3
ENSG00000137860,ENST00000347644.8,2,0,0,0,0,0,0
ENSG00000137860,ENST00000560767.1,0,0,0,0,0,0,0
ENSG00000137869,ENST00000396402.6,0,0,0,0,0,0,0
ENSG00000137871,ENST00000267807.12,11,2,7,18,30,19,36
ENSG00000137871,ENST00000558002.5,9,2,6,17,28,18,33
ENSG00000137871,ENST00000558067.5,0,0,0,0,2,0,3
ENSG00000137871,ENST00000558320.5,9,5,7,17,28,19,35
ENSG00000137871,ENST00000559182.1,0,0,0,0,0,0,2
ENSG00000137871,ENST00000559237.5,5,0,2,0,3,0,2
ENSG00000137871,ENST00000559352.1,2,0,0,0,1,1,4
ENSG00000137871,ENST00000560002.5,0,0,3,4,1,3,1
ENSG00000137871,ENST00000560298.1,0,0,0,1,0,1,0
ENSG00000137872,ENST00000536845.7,0,0,0,0,0,0,1
ENSG00000137872,ENST00000561106.1,0,0,0,0,1,0,0
ENSG00000137875,ENST00000260442.3,0,0,0,0,0,2,0
ENSG00000137876,ENST00000260443.9,6,12,8,40,40,60,58
ENSG00000137876,ENST00000562895.2,10,16,5,6,19,23,17
ENSG00000137876,ENST00000562993.5,1,2,0,0,4,4,5
ENSG00000137876,ENST00000569386.2,9,12,4,8,18,25,16
ENSG00000137876,ENST00000677092.1,2,6,0,21,21,39,42
ENSG00000137876,ENST00000677147.1,15,21,4,38,39,60,60
ENSG00000137876,ENST00000677172.1,8,10,4,8,16,21,14
ENSG00000137876,ENST00000677267.1,0,4,1,0,0,2,2
ENSG00000137876,ENST00000677730.1,11,16,4,37,35,60,63
ENSG00000137876,ENST00000677989.1,9,12,4,7,15,23,14
ENSG00000137877,ENST00000320955.8,4,1,0,1,3,1,1
ENSG00000137878,ENST00000380568.7,0,2,2,0,1,8,5
ENSG00000137878,ENST00000380569.6,0,2,2,1,2,4,1
ENSG00000137878,ENST00000460962.5,2,4,0,0,4,6,1
ENSG00000137878,ENST00000463717.5,3,2,2,0,1,5,2
ENSG00000137878,ENST00000468886.5,0,1,0,0,0,0,0
ENSG00000137878,ENST00000471563.5,0,0,0,0,0,0,0
ENSG00000137878,ENST00000477282.5,3,1,1,0,1,5,3
ENSG00000137878,ENST00000482814.5,1,1,2,0,4,4,3
ENSG00000137878,ENST00000484300.1,1,0,3,0,2,5,3
ENSG00000137878,ENST00000488175.5,0,0,0,0,0,0,0
ENSG00000137878,ENST00000496101.5,0,1,1,0,0,0,0
ENSG00000137878,ENST00000496627.5,2,1,3,0,3,7,2
ENSG00000137878,ENST00000587652.5,2,3,3,1,4,8,2
ENSG00000137880,ENST00000260447.6,0,0,2,2,0,2,0
ENSG00000137880,ENST00000558467.1,0,0,2,0,1,1,0
ENSG00000137880,ENST00000558670.1,0,0,2,0,1,1,0
ENSG00000137880,ENST00000559445.1,0,0,2,0,0,0,0
ENSG00000137880,ENST00000559932.1,0,0,2,0,0,0,0
ENSG00000137880,ENST00000561160.1,0,0,0,0,0,1,0
ENSG00000137936,ENST00000260502.11,9,0,6,0,4,3,5
ENSG00000137936,ENST00000370243.1,9,0,6,0,4,3,5
ENSG00000137936,ENST00000370244.5,9,0,6,0,5,4,5
ENSG00000137936,ENST00000370247.7,9,0,6,0,4,3,5
ENSG00000137936,ENST00000469315.1,0,0,0,0,0,1,0
ENSG00000137936,ENST00000538653.1,0,0,1,0,0,0,0
ENSG00000137936,ENST00000539242.5,9,0,6,0,4,3,5
ENSG00000137941,ENST00000260505.13,0,0,0,0,0,0,0
ENSG00000137941,ENST00000472688.5,0,0,0,0,0,0,0
ENSG00000137941,ENST00000474957.5,0,0,0,0,1,0,0
ENSG00000137941,ENST00000477524.5,0,0,0,0,0,0,0
ENSG00000137941,ENST00000480174.5,0,0,0,0,0,0,0
ENSG00000137941,ENST00000488014.5,0,0,0,0,0,0,0
ENSG00000137942,ENST00000260506.12,12,2,5,3,11,7,6
ENSG00000137942,ENST00000271234.13,12,2,5,3,11,7,6
ENSG00000137942,ENST00000370253.6,11,2,5,2,8,7,6
ENSG00000137942,ENST00000424449.2,1,2,0,0,0,0,0
ENSG00000137944,ENST00000260508.9,4,5,0,5,10,9,4
ENSG00000137944,ENST00000370486.1,0,2,0,2,2,1,0
ENSG00000137944,ENST00000370491.7,4,5,0,3,8,9,4
ENSG00000137944,ENST00000446900.6,4,4,0,3,9,9,3
ENSG00000137947,ENST00000370500.10,0,7,5,12,17,21,10
ENSG00000137947,ENST00000418217.1,0,0,2,4,0,3,0
ENSG00000137947,ENST00000448623.5,0,0,3,4,2,4,0
ENSG00000137947,ENST00000471471.1,0,0,1,0,0,0,0
ENSG00000137947,ENST00000486078.1,0,0,0,1,0,0,0
ENSG00000137947,ENST00000494819.5,0,0,3,3,2,4,1
ENSG00000137948,ENST00000680541.1,0,0,1,0,0,0,0
ENSG00000137955,ENST00000319942.8,10,8,9,22,33,44,32
ENSG00000137955,ENST00000370826.3,0,0,0,1,3,0,0
ENSG00000137955,ENST00000459697.1,10,5,7,3,9,15,15
ENSG00000137955,ENST00000461653.5,1,1,0,0,0,0,0
ENSG00000137955,ENST00000462042.5,0,0,0,0,0,1,0
ENSG00000137955,ENST00000470201.5,0,0,1,2,5,4,2
ENSG00000137955,ENST00000471759.5,12,9,8,19,21,38,43
ENSG00000137955,ENST00000473406.5,0,0,0,0,0,0,0
ENSG00000137955,ENST00000485459.5,1,0,0,0,3,0,0
ENSG00000137955,ENST00000491266.5,0,0,1,2,5,5,2
ENSG00000137955,ENST00000496055.5,30,35,28,28,25,58,39
ENSG00000137955,ENST00000497648.1,19,27,19,19,11,31,21
ENSG00000137959,ENST00000370751.10,3,0,0,0,3,4,0
ENSG00000137959,ENST00000452835.1,0,0,0,1,0,4,0
ENSG00000137959,ENST00000459784.6,3,0,0,0,3,0,0
ENSG00000137959,ENST00000462041.1,0,0,0,0,0,0,1
ENSG00000137959,ENST00000476521.5,0,0,0,0,0,0,0
ENSG00000137959,ENST00000476876.6,2,0,0,0,3,0,0
ENSG00000137959,ENST00000486882.5,3,0,0,0,3,0,0
ENSG00000137959,ENST00000679848.1,0,0,0,0,2,0,0
ENSG00000137959,ENST00000679998.1,0,0,0,0,4,0,0
ENSG00000137959,ENST00000680110.1,3,0,0,0,3,0,0
ENSG00000137959,ENST00000681501.1,2,0,0,0,3,0,0
ENSG00000137960,ENST00000370759.4,7,12,5,2,8,11,7
ENSG00000137962,ENST00000260526.11,10,10,7,14,31,20,16
ENSG00000137962,ENST00000370217.3,0,1,0,0,0,0,0
ENSG00000137962,ENST00000482481.1,0,0,1,0,0,0,0
ENSG00000137962,ENST00000546444.1,0,0,3,2,0,0,1
ENSG00000137962,ENST00000552844.5,0,0,0,0,0,0,2
ENSG00000137965,ENST00000370747.9,3,6,2,7,13,8,8
ENSG00000137965,ENST00000438486.1,0,0,0,0,1,0,0
ENSG00000137965,ENST00000446486.1,4,4,0,2,6,5,5
ENSG00000137965,ENST00000467790.5,0,0,0,0,0,0,0
ENSG00000137965,ENST00000470323.5,0,0,0,0,0,0,0
ENSG00000137965,ENST00000472152.5,4,7,1,5,6,5,6
ENSG00000137965,ENST00000476911.1,2,6,2,4,4,7,6
ENSG00000137965,ENST00000485662.1,3,6,2,4,9,7,6
ENSG00000137965,ENST00000495254.5,4,7,1,2,8,8,8
ENSG00000137968,ENST00000370859.8,1,0,0,0,0,0,0
ENSG00000137970,ENST00000468715.1,31,46,26,132,149,176,139
ENSG00000137992,ENST00000370131.3,0,0,0,0,0,0,0
ENSG00000137992,ENST00000370132.8,2,2,0,2,4,4,4
ENSG00000137992,ENST00000681617.1,0,0,0,0,0,0,0
ENSG00000137992,ENST00000681780.1,0,0,0,0,1,0,0
ENSG00000137996,ENST00000260563.4,20,3,2,11,20,19,14
ENSG00000137996,ENST00000370128.9,20,3,2,11,20,19,15
ENSG00000138002,ENST00000260570.8,5,0,0,0,6,4,0
ENSG00000138002,ENST00000359466.10,0,0,0,0,0,0,2
ENSG00000138002,ENST00000463613.1,0,0,0,0,0,0,0
ENSG00000138002,ENST00000476693.1,0,0,0,0,0,4,0
ENSG00000138002,ENST00000507184.5,4,0,0,0,6,3,0
ENSG00000138002,ENST00000509128.5,5,0,1,1,6,4,0
ENSG00000138002,ENST00000511842.5,0,0,0,0,0,0,0
ENSG00000138002,ENST00000674701.1,0,0,0,0,0,0,2
ENSG00000138002,ENST00000674824.1,0,0,0,0,0,0,0
ENSG00000138002,ENST00000674932.1,0,0,0,0,1,4,0
ENSG00000138002,ENST00000675410.1,2,0,0,0,2,4,0
ENSG00000138002,ENST00000675690.1,5,0,0,0,6,4,0
ENSG00000138002,ENST00000675729.1,0,0,0,0,0,0,2
ENSG00000138002,ENST00000675826.1,0,0,0,0,0,0,0
ENSG00000138002,ENST00000676101.1,1,0,0,0,0,0,0
ENSG00000138002,ENST00000676300.1,0,0,0,0,0,0,1
ENSG00000138018,ENST00000260585.12,0,2,1,4,6,9,1
ENSG00000138018,ENST00000462301.1,0,0,0,1,1,0,0
ENSG00000138028,ENST00000312734.8,0,0,0,0,0,1,1
ENSG00000138028,ENST00000402394.6,0,0,0,0,0,7,2
ENSG00000138028,ENST00000405600.5,0,0,0,0,0,7,2
ENSG00000138029,ENST00000317799.10,28,21,15,21,49,47,29
ENSG00000138029,ENST00000405867.7,26,21,14,22,49,51,31
ENSG00000138029,ENST00000479347.1,2,1,1,4,2,1,2
ENSG00000138029,ENST00000494615.1,27,20,15,21,45,43,29
ENSG00000138029,ENST00000537713.5,29,19,15,24,49,47,32
ENSG00000138029,ENST00000545822.2,29,18,17,21,40,45,27
ENSG00000138030,ENST00000260598.10,2,2,0,0,3,0,1
ENSG00000138030,ENST00000260599.11,2,2,0,0,3,0,2
ENSG00000138030,ENST00000429697.2,2,2,0,0,3,0,2
ENSG00000138030,ENST00000464371.1,0,0,1,0,3,0,0
ENSG00000138030,ENST00000490823.5,0,2,0,1,3,0,2
ENSG00000138031,ENST00000260600.9,2,4,5,6,3,8,8
ENSG00000138031,ENST00000405392.6,2,4,3,6,3,7,6
ENSG00000138031,ENST00000606682.5,2,4,4,6,3,8,8
ENSG00000138031,ENST00000679454.1,2,4,5,6,3,8,8
ENSG00000138032,ENST00000282412.9,4,1,1,8,5,5,2
ENSG00000138032,ENST00000345249.8,4,1,1,5,0,5,2
ENSG00000138032,ENST00000378540.8,0,0,0,3,5,0,0
ENSG00000138032,ENST00000378551.6,6,4,2,7,8,4,4
ENSG00000138032,ENST00000409432.7,4,0,0,7,5,5,2
ENSG00000138032,ENST00000409473.2,0,0,0,1,0,0,0
