gene_id,gene_name,isoform_id,isoform_switch_q_value,gene_switch_q_value,dIF,consequences
ENSG00000065518,NDUFB4,ENSG00000065518_iso1,0.006162578,0.008748701,0.254689588,Domain_loss;Domain_gain;NMD_affected
ENSG00000136521,NDUFB5,ENSG00000136521_iso1,0.032938613,0.094689724,0.17076584,Domain_loss;signal_peptide_affected
ENSG00000165264,NDUFB6,ENSG00000165264_iso1,0.029646042,0.081437602,0.246751804,NMD_affected;transmembrane_affected
ENSG00000166136,NDUFB8,ENSG00000166136_iso1,0.014602829,0.089966411,0.238057205,transmembrane_affected;Domain_loss
ENSG00000147684,NDUFB9,ENSG00000147684_iso1,0.00769359,0.096968296,0.202293278,Domain_gain
ENSG00000151366,NDUFC2,ENSG00000151366_iso1,0.030309462,0.024860303,0.34294201,ORF_shortening
ENSG00000213619,NDUFS3,ENSG00000213619_iso1,0.000298507,0.084895323,0.155754866,ORF_shortening;Domain_loss
ENSG00000164258,NDUFS4,ENSG00000164258_iso1,0.009466419,0.063794202,0.75460481,ORF_lengthening
ENSG00000115286,NDUFS7,ENSG00000115286_iso1,0.023927408,0.070659252,0.286720699,transmembrane_affected
ENSG00000110717,NDUFS8,ENSG00000110717_iso1,0.002035911,0.040208879,0.316262592,signal_peptide_affected;Domain_loss
ENSG00000178127,NDUFV2,ENSG00000178127_iso1,0.036410563,0.08138542,0.551377401,ORF_shortening;signal_peptide_affected;NMD_affected
ENSG00000160194,NDUFV3,ENSG00000160194_iso1,0.032275424,0.001910008,0.636902239,NMD_affected
ENSG00000157191,NECAP2,ENSG00000157191_iso1,0.03687979,0.088886031,0.576479018,Domain_gain
ENSG00000291380,NECAP2,ENSG00000291380_iso1,0.032355524,0.021270612,0.782578734,ORF_shortening;transmembrane_affected
ENSG00000285246,NEDD8,ENSG00000285246_iso1,0.012454704,0.041696388,0.47485188,ORF_lengthening;Domain_gain
ENSG00000129559,NEDD8,ENSG00000129559_iso1,0.010168336,0.021751354,0.272440854,Domain_gain
ENSG00000147862,NFIB,ENSG00000147862_iso1,0.025793014,0.040268402,0.575780536,NMD_affected
ENSG00000169599,NFU1,ENSG00000169599_iso1,0.038012836,0.043208139,0.796153188,ORF_shortening
ENSG00000145912,NHP2,ENSG00000145912_iso1,0.028806891,0.01747744,0.203086179,transmembrane_affected;ORF_lengthening
ENSG00000243449,NICOL1,ENSG00000243449_iso1,0.01586004,0.01440292,0.33009448,ORF_lengthening;ORF_shortening
ENSG00000132603,NIP7,ENSG00000132603_iso1,0.025428009,0.098202445,0.345640209,signal_peptide_affected;Domain_gain;ORF_lengthening
ENSG00000239672,NME1,ENSG00000239672_iso1,0.032353357,0.01502245,0.191908894,signal_peptide_affected;Domain_loss
ENSG00000011052,NME1-NME2,ENSG00000011052_iso1,0.001586182,0.050547559,0.625235555,NMD_affected
ENSG00000243678,NME2,ENSG00000243678_iso1,0.031848121,0.073751073,0.549348662,signal_peptide_affected;Domain_gain;ORF_lengthening
ENSG00000166741,NNMT,ENSG00000166741_iso1,0.016503035,0.035506607,0.63261125,transmembrane_affected;NMD_affected
ENSG00000291996,NOP10,ENSG00000291996_iso1,0.044673812,0.090676772,0.578224365,ORF_shortening;Domain_gain
ENSG00000182117,NOP10,ENSG00000182117_iso1,0.00612846,0.007437163,0.333704996,signal_peptide_affected
ENSG00000048162,NOP16,ENSG00000048162_iso1,0.004243777,0.013914625,0.643985407,ORF_shortening;signal_peptide_affected;NMD_affected
ENSG00000101361,NOP56,ENSG00000101361_iso1,0.012270661,0.016380329,0.445639055,NMD_affected;Domain_loss;ORF_lengthening
ENSG00000142546,NOSIP,ENSG00000142546_iso1,0.01581176,0.068797074,0.719899753,Domain_gain
ENSG00000119655,NPC2,ENSG00000119655_iso1,0.011941624,0.037902515,0.421919771,ORF_lengthening;transmembrane_affected;signal_peptide_affected
ENSG00000141279,NPEPPS,ENSG00000141279_iso1,0.039429301,0.090689741,0.769471588,NMD_affected;ORF_shortening;transmembrane_affected
ENSG00000181163,NPM1,ENSG00000181163_iso1,0.04425844,0.018726536,0.205765494,Domain_loss;transmembrane_affected;Domain_gain
ENSG00000181019,NQO1,ENSG00000181019_iso1,0.02103812,0.037827858,0.313466238,ORF_shortening
ENSG00000078618,NRDC,ENSG00000078618_iso1,0.030484616,0.010664883,0.105962948,Domain_loss;Domain_gain
ENSG00000164346,NSA2,ENSG00000164346_iso1,0.029258962,0.090224041,0.619036946,ORF_lengthening;signal_peptide_affected;ORF_shortening
ENSG00000088833,NSFL1C,ENSG00000088833_iso1,0.009271239,0.002106664,0.767931821,NMD_affected;Domain_loss;ORF_lengthening
ENSG00000168268,NT5DC2,ENSG00000168268_iso1,0.024509437,0.089088198,0.176581318,signal_peptide_affected;NMD_affected;ORF_lengthening
ENSG00000065057,NTHL1,ENSG00000065057_iso1,0.019151298,0.026223776,0.333000893,ORF_shortening;signal_peptide_affected
ENSG00000148335,NTMT1,ENSG00000148335_iso1,0.047133536,0.036863043,0.203303132,Domain_loss;signal_peptide_affected;Domain_gain
ENSG00000164978,NUDT2,ENSG00000164978_iso1,0.04242186,0.033676015,0.554553803,transmembrane_affected;ORF_lengthening;Domain_loss
ENSG00000165609,NUDT5,ENSG00000165609_iso1,0.021798324,0.038904591,0.117205076,Domain_gain;transmembrane_affected;NMD_affected
ENSG00000102898,NUTF2,ENSG00000102898_iso1,0.016747211,0.00307285,0.739800832,NMD_affected
ENSG00000104904,OAZ1,ENSG00000104904_iso1,0.037401585,0.07943853,0.380873492,Domain_loss;ORF_lengthening;ORF_shortening
ENSG00000180304,OAZ2,ENSG00000180304_iso1,0.0457599,0.006824665,0.370199566,signal_peptide_affected;Domain_gain;NMD_affected
ENSG00000145247,OCIAD2,ENSG00000145247_iso1,0.028231084,0.09905363,0.52395628,Domain_loss;NMD_affected
ENSG00000123353,ORMDL2,ENSG00000123353_iso1,0.003435491,0.052627115,0.60693548,Domain_gain
ENSG00000198856,OSTC,ENSG00000198856_iso1,0.038201884,0.047026533,0.569864978,Domain_gain;signal_peptide_affected;Domain_loss
ENSG00000167770,OTUB1,ENSG00000167770_iso1,0.002128364,0.004212889,0.592555004,ORF_lengthening;ORF_shortening
ENSG00000185624,P4HB,ENSG00000185624_iso1,0.033922092,0.028113767,0.125726494,signal_peptide_affected;ORF_shortening
ENSG00000120727,PAIP2,ENSG00000120727_iso1,0.045191257,0.049998099,0.34283141,NMD_affected;Domain_gain;ORF_lengthening
ENSG00000282228,PAM16,ENSG00000282228_iso1,0.016965086,0.095566341,0.287683521,NMD_affected
ENSG00000116288,PARK7,ENSG00000116288_iso1,0.042765326,0.009696124,0.449113259,transmembrane_affected;signal_peptide_affected
ENSG00000197111,PCBP2,ENSG00000197111_iso1,0.008681521,0.03523246,0.359743841,ORF_lengthening;Domain_gain;transmembrane_affected
ENSG00000166803,PCLAF,ENSG00000166803_iso1,0.032618331,0.063910142,0.399584821,signal_peptide_affected;ORF_shortening;NMD_affected
ENSG00000120265,PCMT1,ENSG00000120265_iso1,0.0172657,0.04894177,0.400071827,signal_peptide_affected
ENSG00000081154,PCNP,ENSG00000081154_iso1,0.000458829,0.062507382,0.61956082,ORF_lengthening;ORF_shortening;Domain_loss
ENSG00000105185,PDCD5,ENSG00000105185_iso1,0.008496454,0.063637117,0.558963721,ORF_lengthening
ENSG00000120509,PDZD11,ENSG00000120509_iso1,0.012062352,0.082560522,0.14428627,ORF_lengthening;Domain_gain
ENSG00000143256,PFDN2,ENSG00000143256_iso1,0.041954784,0.07581436,0.756272988,transmembrane_affected
ENSG00000101132,PFDN4,ENSG00000101132_iso1,0.012911085,0.008535284,0.530454182,signal_peptide_affected;transmembrane_affected;Domain_gain
ENSG00000291834,PFDN5,ENSG00000291834_iso1,0.012769115,0.003349149,0.21987945,NMD_affected
ENSG00000123349,PFDN5,ENSG00000123349_iso1,0.044107319,0.072086209,0.598234115,Domain_gain
ENSG00000108518,PFN1,ENSG00000108518_iso1,0.009972902,0.044406572,0.137129271,Domain_loss;transmembrane_affected;Domain_gain
ENSG00000167085,PHB1,ENSG00000167085_iso1,0.046597375,0.054374237,0.267543163,Domain_loss;signal_peptide_affected;ORF_shortening
ENSG00000215021,PHB2,ENSG00000215021_iso1,0.049542962,0.09173338,0.541394955,NMD_affected;Domain_loss
ENSG00000054148,PHPT1,ENSG00000054148_iso1,0.006684047,0.085032712,0.717902002,ORF_lengthening
ENSG00000087842,PIR,ENSG00000087842_iso1,0.040944904,0.049690781,0.341262306,NMD_affected;ORF_shortening
ENSG00000186184,POLR1D,ENSG00000186184_iso1,0.029749159,0.081735858,0.695891414,Domain_loss
ENSG00000099817,POLR2E,ENSG00000099817_iso1,0.030042521,0.071744322,0.466246472,Domain_loss;signal_peptide_affected
ENSG00000100142,POLR2F,ENSG00000100142_iso1,0.025831206,0.0574437,0.359766618,Domain_gain
ENSG00000168002,POLR2G,ENSG00000168002_iso1,0.006133279,0.017257394,0.646161286,NMD_affected;Domain_gain;ORF_shortening
ENSG00000163882,POLR2H,ENSG00000163882_iso1,0.027252094,0.051597564,0.645279916,ORF_lengthening;transmembrane_affected;NMD_affected
ENSG00000105258,POLR2I,ENSG00000105258_iso1,0.026512844,0.063581038,0.593220797,transmembrane_affected
ENSG00000285437,POLR2J3,ENSG00000285437_iso1,0.024886078,0.054018316,0.764404388,transmembrane_affected
ENSG00000147669,POLR2K,ENSG00000147669_iso1,0.037995443,0.059401258,0.120617235,Domain_loss;ORF_lengthening;transmembrane_affected
ENSG00000132963,POMP,ENSG00000132963_iso1,0.047779724,0.071793774,0.509799453,ORF_shortening
ENSG00000167272,POP5,ENSG00000167272_iso1,0.018999398,0.04339397,0.56525109,signal_peptide_affected;transmembrane_affected
ENSG00000196262,PPIA,ENSG00000196262_iso1,0.036913664,0.028087488,0.747414332,transmembrane_affected;ORF_shortening;NMD_affected
ENSG00000166794,PPIB,ENSG00000166794_iso1,0.017800826,0.03667595,0.128135986,NMD_affected;signal_peptide_affected;Domain_loss
ENSG00000171960,PPIH,ENSG00000171960_iso1,0.029441311,0.073857375,0.265436242,ORF_lengthening;Domain_gain;NMD_affected
ENSG00000173457,PPP1R14B,ENSG00000173457_iso1,0.004684829,0.022205396,0.425227838,ORF_shortening
ENSG00000102103,PQBP1,ENSG00000102103_iso1,0.038904343,0.099569711,0.717398422,Domain_gain;signal_peptide_affected;Domain_loss
ENSG00000292208,PQBP1,ENSG00000292208_iso1,0.044258117,0.051754053,0.768733648,Domain_loss;ORF_shortening;NMD_affected
ENSG00000137509,PRCP,ENSG00000137509_iso1,0.007496655,0.001557271,0.598875005,transmembrane_affected;Domain_loss;ORF_shortening
ENSG00000117450,PRDX1,ENSG00000117450_iso1,0.040453179,0.041728293,0.115489228,Domain_gain
ENSG00000167815,PRDX2,ENSG00000167815_iso1,0.028919142,0.07050446,0.50381591,NMD_affected;Domain_gain
ENSG00000123131,PRDX4,ENSG00000123131_iso1,0.031538034,0.069089288,0.737314999,signal_peptide_affected;Domain_loss
ENSG00000126432,PRDX5,ENSG00000126432_iso1,0.040845684,0.010692633,0.524868342,ORF_shortening
ENSG00000117592,PRDX6,ENSG00000117592_iso1,0.042969899,0.00941081,0.708724644,NMD_affected
ENSG00000196504,PRPF40A,ENSG00000196504_iso1,0.03669671,0.077797706,0.386716998,ORF_lengthening;Domain_gain;signal_peptide_affected
ENSG00000205352,PRR13,ENSG00000205352_iso1,0.020293108,0.059092626,0.350577566,signal_peptide_affected
ENSG00000205155,PSENEN,ENSG00000205155_iso1,0.006760084,0.096854682,0.260529264,Domain_gain
ENSG00000129084,PSMA1,ENSG00000129084_iso1,0.046049762,0.016239737,0.313663159,ORF_lengthening;NMD_affected
ENSG00000106588,PSMA2,ENSG00000106588_iso1,0.009203807,0.044679016,0.605000702,ORF_shortening;NMD_affected;transmembrane_affected
ENSG00000100567,PSMA3,ENSG00000100567_iso1,0.03156812,0.040242088,0.275487626,Domain_gain;ORF_shortening;NMD_affected
ENSG00000041357,PSMA4,ENSG00000041357_iso1,0.024114947,0.096128674,0.68461813,signal_peptide_affected;ORF_shortening;Domain_gain
ENSG00000143106,PSMA5,ENSG00000143106_iso1,0.013312957,0.092573437,0.460316616,NMD_affected;ORF_lengthening
ENSG00000100902,PSMA6,ENSG00000100902_iso1,0.001148998,0.041923575,0.192916781,ORF_shortening
ENSG00000101182,PSMA7,ENSG00000101182_iso1,0.047193144,0.061364251,0.376071782,transmembrane_affected
ENSG00000126067,PSMB2,ENSG00000126067_iso1,0.018629248,0.028205602,0.11875073,transmembrane_affected;Domain_loss
ENSG00000275903,PSMB3,ENSG00000275903_iso1,0.017457999,0.002574699,0.766190015,ORF_lengthening;Domain_gain
ENSG00000277791,PSMB3,ENSG00000277791_iso1,0.042428073,0.023272404,0.241355302,Domain_loss;transmembrane_affected
ENSG00000159377,PSMB4,ENSG00000159377_iso1,0.031123449,0.058016242,0.116280874,ORF_shortening;Domain_loss;ORF_lengthening
ENSG00000100804,PSMB5,ENSG00000100804_iso1,0.045922783,0.000579333,0.791691492,signal_peptide_affected;Domain_gain;transmembrane_affected
ENSG00000142507,PSMB6,ENSG00000142507_iso1,0.025145319,0.000265887,0.324260747,NMD_affected
ENSG00000136930,PSMB7,ENSG00000136930_iso1,0.023804547,0.056582912,0.784005162,ORF_lengthening;signal_peptide_affected
ENSG00000087191,PSMC5,ENSG00000087191_iso1,0.025661461,0.035267665,0.121560493,Domain_gain
ENSG00000100519,PSMC6,ENSG00000100519_iso1,0.02549064,0.080344155,0.356459152,NMD_affected
ENSG00000159352,PSMD4,ENSG00000159352_iso1,0.018989376,0.024875825,0.154103832,ORF_shortening
ENSG00000103035,PSMD7,ENSG00000103035_iso1,0.034926604,0.011440846,0.642790806,ORF_lengthening
ENSG00000099341,PSMD8,ENSG00000099341_iso1,0.005862348,0.086507038,0.127845289,ORF_lengthening
ENSG00000110801,PSMD9,ENSG00000110801_iso1,0.029266196,0.085119407,0.465221224,ORF_lengthening
ENSG00000284916,PSME1,ENSG00000284916_iso1,0.008711337,0.014631572,0.327363634,ORF_shortening
ENSG00000092010,PSME1,ENSG00000092010_iso1,0.027309065,0.037210636,0.768077326,transmembrane_affected;Domain_gain;signal_peptide_affected
ENSG00000100911,PSME2,ENSG00000100911_iso1,0.030631777,0.047696906,0.386891184,transmembrane_affected;Domain_loss;Domain_gain
ENSG00000284889,PSME2,ENSG00000284889_iso1,0.016682145,0.060011316,0.382194697,transmembrane_affected;NMD_affected
ENSG00000125818,PSMF1,ENSG00000125818_iso1,0.042637004,0.070716464,0.422123321,Domain_gain
ENSG00000128789,PSMG2,ENSG00000128789_iso1,0.033996981,0.003377704,0.741797075,Domain_gain;transmembrane_affected;ORF_lengthening
ENSG00000204540,PSORS1C1,ENSG00000204540_iso1,0.002026098,0.006422521,0.28840234,Domain_loss;Domain_gain;transmembrane_affected
ENSG00000106853,PTGR1,ENSG00000106853_iso1,0.036222227,0.005648248,0.68755409,signal_peptide_affected;Domain_gain
ENSG00000187514,PTMA,ENSG00000187514_iso1,0.012006287,0.005316642,0.192929604,transmembrane_affected
ENSG00000110536,PTPMT1,ENSG00000110536_iso1,0.026025864,0.025954733,0.435904231,Domain_gain;ORF_shortening
ENSG00000150787,PTS,ENSG00000150787_iso1,0.048088972,0.083377644,0.727814433,signal_peptide_affected
ENSG00000164611,PTTG1,ENSG00000164611_iso1,0.020228295,0.059015998,0.192147879,Domain_loss;Domain_gain
ENSG00000103769,RAB11A,ENSG00000103769_iso1,0.044576169,0.078158834,0.77946025,transmembrane_affected
ENSG00000143545,RAB13,ENSG00000143545_iso1,0.044757668,0.064503532,0.645121711,ORF_shortening
ENSG00000105404,RABAC1,ENSG00000105404_iso1,0.02632169,0.084506561,0.309228015,transmembrane_affected;NMD_affected
ENSG00000137955,RABGGTB,ENSG00000137955_iso1,0.02230596,0.070646534,0.378612715,ORF_shortening
ENSG00000204628,RACK1,ENSG00000204628_iso1,0.005228243,0.09426404,0.719356887,Domain_loss;Domain_gain
ENSG00000006451,RALA,ENSG00000006451_iso1,0.029865606,0.038566791,0.454799096,ORF_lengthening;signal_peptide_affected
ENSG00000132341,RAN,ENSG00000132341_iso1,0.042488658,0.025161893,0.604286504,Domain_gain;transmembrane_affected;ORF_shortening
ENSG00000099901,RANBP1,ENSG00000099901_iso1,0.006409146,0.061646423,0.256041078,ORF_shortening;signal_peptide_affected
ENSG00000108961,RANGRF,ENSG00000108961_iso1,0.045581266,0.083840748,0.115151968,ORF_lengthening
ENSG00000100320,RBFOX2,ENSG00000100320_iso1,0.044749262,0.046059293,0.140990076,NMD_affected
ENSG00000176731,RBIS,ENSG00000176731_iso1,0.013588598,0.031939549,0.149450436,NMD_affected;ORF_shortening;Domain_gain
ENSG00000173933,RBM4,ENSG00000173933_iso1,0.028903473,0.065414262,0.185096543,signal_peptide_affected
ENSG00000147274,RBMX,ENSG00000147274_iso1,0.011581024,0.031438897,0.554942675,Domain_gain;ORF_shortening
ENSG00000100387,RBX1,ENSG00000100387_iso1,0.002303941,0.04350865,0.137081536,NMD_affected
ENSG00000049449,RCN1,ENSG00000049449_iso1,0.036307122,0.022187741,0.564809465,ORF_shortening
ENSG00000129625,REEP5,ENSG00000129625_iso1,0.000589484,0.067236884,0.351705035,ORF_lengthening
ENSG00000157916,RER1,ENSG00000157916_iso1,0.003096247,0.061812342,0.70630715,NMD_affected;ORF_shortening;transmembrane_affected
ENSG00000076043,REXO2,ENSG00000076043_iso1,0.016850617,0.048268385,0.537635795,signal_peptide_affected;ORF_lengthening;Domain_gain
ENSG00000155366,RHOC,ENSG00000155366_iso1,0.003168338,0.049599081,0.686556493,transmembrane_affected
ENSG00000129538,RNASE1,ENSG00000129538_iso1,0.009951872,0.013201914,0.373681621,ORF_shortening
ENSG00000172922,RNASEH2C,ENSG00000172922_iso1,0.015352749,0.070828464,0.205567492,NMD_affected;transmembrane_affected
ENSG00000219200,RNASEK,ENSG00000219200_iso1,0.046087755,0.023406522,0.755879846,transmembrane_affected;ORF_shortening;NMD_affected
ENSG00000161939,RNASEK-C17orf49,ENSG00000161939_iso1,0.025536903,0.076085245,0.243586513,NMD_affected;signal_peptide_affected
ENSG00000168894,RNF181,ENSG00000168894_iso1,0.040213018,0.099465276,0.575028268,Domain_gain
ENSG00000114125,RNF7,ENSG00000114125_iso1,0.025269674,0.055991325,0.4675483,ORF_lengthening;ORF_shortening
ENSG00000023191,RNH1,ENSG00000023191_iso1,0.030486727,0.021657867,0.669408605,transmembrane_affected;Domain_loss;ORF_shortening
ENSG00000276230,RNH1,ENSG00000276230_iso1,0.026883657,0.025586368,0.160872854,ORF_shortening;transmembrane_affected
ENSG00000129197,RPAIN,ENSG00000129197_iso1,0.028073974,0.071631684,0.32227285,ORF_lengthening;transmembrane_affected
ENSG00000147403,RPL10,ENSG00000147403_iso1,0.035259649,0.006071365,0.453074476,NMD_affected
ENSG00000142676,RPL11,ENSG00000142676_iso1,0.046369355,0.039118908,0.524234831,ORF_shortening
ENSG00000197958,RPL12,ENSG00000197958_iso1,0.040170604,0.058721665,0.473023557,transmembrane_affected;ORF_lengthening
ENSG00000167526,RPL13,ENSG00000167526_iso1,0.007004722,0.088271407,0.674588087,ORF_lengthening;Domain_loss;NMD_affected
ENSG00000142541,RPL13A,ENSG00000142541_iso1,0.012516087,0.092405824,0.627544857,ORF_lengthening
ENSG00000188846,RPL14,ENSG00000188846_iso1,0.022673107,0.028572999,0.470894894,transmembrane_affected;Domain_gain
ENSG00000174748,RPL15,ENSG00000174748_iso1,0.037105213,0.098195416,0.412488092,ORF_shortening;NMD_affected;Domain_loss
ENSG00000265681,RPL17,ENSG00000265681_iso1,0.027530615,0.08413438,0.52594615,Domain_loss
ENSG00000215472,RPL17-C18orf32,ENSG00000215472_iso1,0.02312446,0.049337574,0.542191715,NMD_affected
ENSG00000063177,RPL18,ENSG00000063177_iso1,0.014866031,0.018942878,0.23609769,signal_peptide_affected;ORF_lengthening
ENSG00000105640,RPL18A,ENSG00000105640_iso1,0.011800496,0.069854129,0.57442812,NMD_affected;signal_peptide_affected
ENSG00000122026,RPL21,ENSG00000122026_iso1,0.00126373,0.010504751,0.367028711,transmembrane_affected
ENSG00000116251,RPL22,ENSG00000116251_iso1,0.010054318,0.059758739,0.197565703,transmembrane_affected;ORF_lengthening
ENSG00000163584,RPL22L1,ENSG00000163584_iso1,0.022246137,0.03803122,0.259113075,ORF_lengthening;Domain_gain;Domain_loss
ENSG00000125691,RPL23,ENSG00000125691_iso1,0.02293451,0.063867913,0.360313254,ORF_lengthening;ORF_shortening;NMD_affected
ENSG00000198242,RPL23A,ENSG00000198242_iso1,0.029683702,0.071392024,0.769388545,signal_peptide_affected
ENSG00000114391,RPL24,ENSG00000114391_iso1,0.036399098,0.010097373,0.315856982,signal_peptide_affected;ORF_lengthening
ENSG00000161970,RPL26,ENSG00000161970_iso1,0.037725719,0.03514302,0.529769748,ORF_shortening;transmembrane_affected;NMD_affected
ENSG00000131469,RPL27,ENSG00000131469_iso1,0.005344064,0.011372372,0.376892913,NMD_affected;Domain_gain
ENSG00000166441,RPL27A,ENSG00000166441_iso1,0.048799777,0.028722726,0.781178662,NMD_affected
ENSG00000108107,RPL28,ENSG00000108107_iso1,0.049822672,0.080659065,0.6853276,Domain_gain;ORF_lengthening;NMD_affected
ENSG00000162244,RPL29,ENSG00000162244_iso1,0.01769804,0.007921912,0.42320968,NMD_affected;Domain_gain
ENSG00000100316,RPL3,ENSG00000100316_iso1,0.024351909,0.008335302,0.272481839,ORF_shortening;ORF_lengthening
ENSG00000156482,RPL30,ENSG00000156482_iso1,0.004332559,0.052117038,0.326230119,Domain_gain;signal_peptide_affected
ENSG00000071082,RPL31,ENSG00000071082_iso1,0.004816828,0.00020748,0.473197491,signal_peptide_affected;ORF_shortening
ENSG00000144713,RPL32,ENSG00000144713_iso1,0.038116622,0.039648464,0.105353543,Domain_loss;signal_peptide_affected;Domain_gain
ENSG00000109475,RPL34,ENSG00000109475_iso1,0.027346468,0.049340712,0.701471785,Domain_gain;ORF_lengthening;ORF_shortening
ENSG00000136942,RPL35,ENSG00000136942_iso1,0.029760997,0.071341119,0.288295302,transmembrane_affected;Domain_loss
ENSG00000182899,RPL35A,ENSG00000182899_iso1,0.001029187,0.074837506,0.744900293,ORF_lengthening;ORF_shortening;Domain_gain
ENSG00000241343,RPL36A,ENSG00000241343_iso1,0.044607226,0.033174534,0.654888905,NMD_affected;transmembrane_affected;Domain_gain
ENSG00000257529,RPL36A-HNRNPH2,ENSG00000257529_iso1,0.002024639,5.88E-05,0.598352404,NMD_affected
ENSG00000145592,RPL37,ENSG00000145592_iso1,0.038592908,0.094987047,0.504035262,ORF_lengthening
ENSG00000198918,RPL39,ENSG00000198918_iso1,0.013452974,0.005571955,0.463763083,ORF_lengthening;signal_peptide_affected;ORF_shortening
ENSG00000174444,RPL4,ENSG00000174444_iso1,0.041518239,0.02586467,0.33960785,ORF_shortening
ENSG00000229117,RPL41,ENSG00000229117_iso1,0.0119184,0.004919689,0.25779529,Domain_gain
ENSG00000122406,RPL5,ENSG00000122406_iso1,0.009816812,0.068848206,0.243896283,NMD_affected;Domain_loss;ORF_shortening
ENSG00000089009,RPL6,ENSG00000089009_iso1,0.012935601,0.000712858,0.254896536,NMD_affected;transmembrane_affected
ENSG00000147604,RPL7,ENSG00000147604_iso1,0.033455246,0.048162051,0.675976575,ORF_shortening
ENSG00000280858,RPL7A,ENSG00000280858_iso1,0.021793363,0.080441344,0.765832017,NMD_affected;Domain_loss
ENSG00000148303,RPL7A,ENSG00000148303_iso1,0.035251354,0.036332967,0.129330495,signal_peptide_affected;transmembrane_affected
ENSG00000161016,RPL8,ENSG00000161016_iso1,0.019823118,0.000603071,0.332630095,ORF_shortening
ENSG00000163682,RPL9,ENSG00000163682_iso1,0.039774536,0.033330445,0.442884194,signal_peptide_affected
ENSG00000089157,RPLP0,ENSG00000089157_iso1,0.020792751,0.068816509,0.532235921,NMD_affected;ORF_shortening
ENSG00000137818,RPLP1,ENSG00000137818_iso1,0.030228619,0.046457672,0.672087931,Domain_gain;transmembrane_affected;ORF_lengthening
ENSG00000177600,RPLP2,ENSG00000177600_iso1,0.01732843,0.08337022,0.333510005,transmembrane_affected;ORF_lengthening;ORF_shortening
ENSG00000239927,RPP21,ENSG00000239927_iso1,0.019721041,0.027453645,0.694886239,signal_peptide_affected
ENSG00000241370,RPP21,ENSG00000241370_iso1,0.024821628,0.097529555,0.64388178,NMD_affected;Domain_gain;signal_peptide_affected
ENSG00000239865,RPP21,ENSG00000239865_iso1,0.036354555,0.083440193,0.2156599,ORF_lengthening;signal_peptide_affected
ENSG00000241863,RPP21,ENSG00000241863_iso1,0.032096674,0.062372014,0.273497185,Domain_loss;signal_peptide_affected
ENSG00000124614,RPS10,ENSG00000124614_iso1,0.025108931,0.032389846,0.494412288,ORF_lengthening
ENSG00000142534,RPS11,ENSG00000142534_iso1,0.02120833,0.086325107,0.632634023,Domain_gain;Domain_loss
ENSG00000110700,RPS13,ENSG00000110700_iso1,0.015559484,0.063385013,0.129389808,transmembrane_affected;Domain_gain;ORF_lengthening
ENSG00000164587,RPS14,ENSG00000164587_iso1,0.018242888,0.080045646,0.774585503,Domain_loss
ENSG00000115268,RPS15,ENSG00000115268_iso1,0.043661665,0.093292376,0.751965955,Domain_gain;transmembrane_affected
ENSG00000134419,RPS15A,ENSG00000134419_iso1,0.012604289,0.068907036,0.525990851,signal_peptide_affected;Domain_gain
ENSG00000105193,RPS16,ENSG00000105193_iso1,0.016580732,0.036408662,0.668425167,signal_peptide_affected
ENSG00000182774,RPS17,ENSG00000182774_iso1,0.022744454,0.073393136,0.411793492,transmembrane_affected;ORF_shortening;signal_peptide_affected
ENSG00000278229,RPS17,ENSG00000278229_iso1,0.03480315,0.067117747,0.39927805,ORF_shortening;signal_peptide_affected;NMD_affected
ENSG00000235650,RPS18,ENSG00000235650_iso1,0.036988729,0.035210205,0.377726631,ORF_shortening
ENSG00000096150,RPS18,ENSG00000096150_iso1,0.04959628,0.082768328,0.436852541,ORF_lengthening
ENSG00000226225,RPS18,ENSG00000226225_iso1,0.033864241,0.019229495,0.778429373,Domain_loss;ORF_lengthening;signal_peptide_affected
ENSG00000223367,RPS18,ENSG00000223367_iso1,0.040827209,0.009690293,0.217835543,NMD_affected;Domain_gain
ENSG00000231500,RPS18,ENSG00000231500_iso1,0.04218876,0.069894258,0.358870353,transmembrane_affected
ENSG00000291931,RPS2,ENSG00000291931_iso1,0.007898234,0.072905156,0.232776149,signal_peptide_affected;ORF_shortening
ENSG00000140988,RPS2,ENSG00000140988_iso1,0.026716334,0.017783732,0.617627053,signal_peptide_affected;NMD_affected
ENSG00000008988,RPS20,ENSG00000008988_iso1,0.023334231,0.034433689,0.71564857,Domain_loss;Domain_gain
ENSG00000186468,RPS23,ENSG00000186468_iso1,0.018762206,0.070411098,0.690506852,ORF_shortening;ORF_lengthening
ENSG00000138326,RPS24,ENSG00000138326_iso1,0.012622849,0.029742435,0.253380023,transmembrane_affected
ENSG00000118181,RPS25,ENSG00000118181_iso1,0.012464289,0.089814672,0.794501172,ORF_lengthening;signal_peptide_affected
ENSG00000280831,RPS25,ENSG00000280831_iso1,0.0052646,0.069168842,0.775494945,Domain_loss
ENSG00000177954,RPS27,ENSG00000177954_iso1,0.012540886,0.077203382,0.355120396,ORF_shortening;Domain_loss
ENSG00000143947,RPS27A,ENSG00000143947_iso1,0.016658887,0.013045836,0.680055258,transmembrane_affected;ORF_shortening;Domain_gain
ENSG00000185088,RPS27L,ENSG00000185088_iso1,0.036577109,0.06333495,0.674460936,ORF_shortening
