gene_id,transcript_id,HUVEC_high1,HUVEC_high2,HUVEC_high3,HUVEC_high4,HUAEC_high1,HUAEC_high2,HUAEC_high3,HUAEC_high4
ENSG00000137409,ENST00000695063.1,3,0,0,1,1,0,1,1
ENSG00000137409,ENST00000695064.1,0,0,1,2,0,0,0,0
ENSG00000137409,ENST00000695065.1,2,0,2,0,0,0,0,0
ENSG00000137409,ENST00000695066.1,1,0,0,0,0,0,0,0
ENSG00000137409,ENST00000695067.1,1,1,0,1,0,0,0,1
ENSG00000137409,ENST00000695068.1,1,0,1,0,2,0,0,1
ENSG00000137409,ENST00000695069.1,0,1,2,2,0,0,0,0
ENSG00000137409,ENST00000695070.1,1,0,2,0,0,0,1,1
ENSG00000137409,ENST00000695071.1,0,0,1,0,2,0,0,2
ENSG00000137409,ENST00000695072.1,0,0,1,0,0,0,0,0
ENSG00000137409,ENST00000695073.1,0,0,0,0,0,0,0,0
ENSG00000137409,ENST00000695074.1,0,0,0,0,0,0,0,0
ENSG00000137411,ENST00000321897.9,0,0,0,0,3,0,0,0
ENSG00000137411,ENST00000473916.1,0,0,0,0,2,0,0,0
ENSG00000137411,ENST00000476162.5,0,0,0,0,0,0,0,1
ENSG00000137411,ENST00000625423.2,0,0,0,1,1,0,0,0
ENSG00000137411,ENST00000672801.1,2,0,0,0,0,0,0,0
ENSG00000137411,ENST00000676266.1,0,1,1,0,0,0,0,0
ENSG00000137413,ENST00000372977.8,5,6,5,0,7,0,9,4
ENSG00000137413,ENST00000372978.7,5,4,16,1,9,3,6,1
ENSG00000137413,ENST00000372982.8,0,0,2,0,0,0,0,0
ENSG00000137413,ENST00000456846.6,0,0,0,0,0,0,0,0
ENSG00000137413,ENST00000465926.5,0,0,0,0,2,0,0,0
ENSG00000137413,ENST00000472818.6,0,0,0,0,0,0,0,0
ENSG00000137413,ENST00000482432.1,0,0,0,0,0,0,0,0
ENSG00000137413,ENST00000494547.5,0,0,0,0,0,0,0,0
ENSG00000137413,ENST00000685500.1,5,5,3,1,6,0,8,4
ENSG00000137413,ENST00000686229.1,5,6,5,1,7,0,8,4
ENSG00000137413,ENST00000686935.1,5,6,4,1,7,0,8,4
ENSG00000137413,ENST00000687266.1,5,5,3,0,7,0,8,4
ENSG00000137413,ENST00000687601.1,0,0,1,0,0,0,0,0
ENSG00000137413,ENST00000688562.1,5,6,4,0,6,0,8,4
ENSG00000137413,ENST00000689833.1,0,0,0,0,0,0,0,0
ENSG00000137413,ENST00000691805.1,3,0,0,0,0,0,0,0
ENSG00000137414,ENST00000259963.4,3,11,5,5,0,0,0,2
ENSG00000137414,ENST00000685064.1,1,8,5,3,0,0,0,2
ENSG00000137414,ENST00000688732.1,3,11,5,5,0,0,0,2
ENSG00000137414,ENST00000689378.1,2,3,0,1,0,0,0,0
ENSG00000137414,ENST00000690940.1,3,8,5,4,0,1,1,2
ENSG00000137414,ENST00000691422.1,3,11,5,4,0,0,0,0
ENSG00000137414,ENST00000692803.1,2,3,0,2,0,0,0,0
ENSG00000137434,ENST00000259983.8,0,0,5,0,3,1,7,4
ENSG00000137434,ENST00000379586.5,0,0,4,0,1,0,0,0
ENSG00000137434,ENST00000460742.6,1,0,1,0,1,0,4,2
ENSG00000137434,ENST00000503680.1,0,0,3,0,0,0,1,1
ENSG00000137449,ENST00000382395.8,0,0,0,0,0,0,0,0
ENSG00000137449,ENST00000382401.8,0,1,0,0,1,0,0,0
ENSG00000137449,ENST00000442003.6,1,0,1,1,0,0,0,0
ENSG00000137449,ENST00000538197.7,0,0,0,0,0,0,0,0
ENSG00000137460,ENST00000511601.6,0,0,0,0,0,0,0,0
ENSG00000137462,ENST00000642700.2,2,0,0,0,0,0,0,0
ENSG00000137462,ENST00000646900.2,2,0,0,0,0,0,0,0
ENSG00000137462,ENST00000714431.1,2,0,0,0,0,0,0,0
ENSG00000137462,ENST00000714432.1,1,0,0,0,0,0,0,0
ENSG00000137462,ENST00000714433.1,1,0,0,0,0,0,0,0
ENSG00000137462,ENST00000714434.1,2,0,0,0,0,0,0,0
ENSG00000137463,ENST00000398955.2,15,6,22,2,3,3,1,1
ENSG00000137474,ENST00000409709.9,0,0,0,0,0,0,0,0
ENSG00000137474,ENST00000409893.6,0,0,0,0,0,0,0,1
ENSG00000137474,ENST00000458169.2,0,0,0,0,0,0,0,0
ENSG00000137474,ENST00000458637.6,0,0,0,0,0,0,0,0
ENSG00000137474,ENST00000481328.7,0,0,0,0,0,0,0,0
ENSG00000137474,ENST00000605744.1,0,0,0,1,0,0,0,0
ENSG00000137474,ENST00000670577.1,0,0,0,0,0,0,0,0
ENSG00000137478,ENST00000311172.11,4,8,2,4,1,0,4,1
ENSG00000137478,ENST00000409314.5,4,8,2,4,0,0,4,0
ENSG00000137478,ENST00000409418.9,4,8,2,4,0,0,4,0
ENSG00000137478,ENST00000409853.5,0,0,0,0,0,0,1,0
ENSG00000137478,ENST00000458644.6,3,0,0,0,0,0,0,0
ENSG00000137478,ENST00000543644.1,0,0,0,0,0,0,0,0
ENSG00000137486,ENST00000360025.7,6,0,2,3,3,2,7,0
ENSG00000137486,ENST00000420843.7,34,29,13,19,13,7,18,10
ENSG00000137486,ENST00000527385.1,0,0,0,0,0,0,0,0
ENSG00000137486,ENST00000532447.5,0,0,0,0,0,0,0,0
ENSG00000137486,ENST00000532525.1,0,0,0,0,0,0,1,0
ENSG00000137486,ENST00000533255.1,0,0,0,0,0,0,0,0
ENSG00000137491,ENST00000526839.1,0,0,0,0,0,0,0,0
ENSG00000137492,ENST00000260045.8,8,6,2,2,3,0,0,5
ENSG00000137492,ENST00000529901.1,8,6,2,2,3,0,0,5
ENSG00000137492,ENST00000682046.1,4,6,2,0,3,0,0,5
ENSG00000137492,ENST00000682527.1,8,6,2,2,3,1,1,5
ENSG00000137492,ENST00000683600.1,4,6,2,0,3,0,0,5
ENSG00000137492,ENST00000684059.1,4,6,2,0,3,0,0,5
ENSG00000137494,ENST00000260047.10,2,0,0,0,0,0,3,0
ENSG00000137494,ENST00000393389.7,0,0,0,0,0,0,3,0
ENSG00000137494,ENST00000526731.5,0,0,0,0,0,0,0,0
ENSG00000137494,ENST00000528722.5,0,0,0,0,0,0,0,0
ENSG00000137494,ENST00000531815.1,2,0,0,0,0,0,0,0
ENSG00000137494,ENST00000531895.5,2,0,0,0,0,0,0,0
ENSG00000137494,ENST00000533342.6,0,0,0,0,0,0,3,0
ENSG00000137496,ENST00000337131.9,0,0,0,0,2,0,2,3
ENSG00000137496,ENST00000343898.9,0,0,0,0,0,0,0,1
ENSG00000137496,ENST00000393703.9,0,0,0,0,3,2,0,3
ENSG00000137496,ENST00000393705.8,0,0,0,0,3,2,0,4
ENSG00000137496,ENST00000393707.4,0,0,0,0,2,0,0,3
ENSG00000137496,ENST00000404792.5,0,0,0,0,0,0,0,3
ENSG00000137496,ENST00000497194.6,0,0,0,0,3,1,1,2
ENSG00000137496,ENST00000620017.4,0,0,0,0,2,0,0,1
ENSG00000137496,ENST00000698837.1,0,0,0,0,0,2,2,3
ENSG00000137496,ENST00000698838.1,0,0,0,0,1,0,3,2
ENSG00000137496,ENST00000698839.1,0,0,0,0,4,0,0,0
ENSG00000137496,ENST00000698840.1,0,0,0,0,0,1,3,3
ENSG00000137497,ENST00000351960.10,22,12,23,21,17,1,8,11
ENSG00000137497,ENST00000358965.10,16,14,21,18,13,1,14,13
ENSG00000137497,ENST00000393695.8,20,10,21,17,13,2,14,14
ENSG00000137497,ENST00000534971.1,0,0,0,0,0,0,0,0
ENSG00000137497,ENST00000534987.5,0,0,2,0,2,0,0,1
ENSG00000137497,ENST00000535087.5,0,0,0,0,2,0,0,0
ENSG00000137497,ENST00000535838.5,0,0,1,0,2,0,0,0
ENSG00000137497,ENST00000535947.5,0,0,0,0,0,0,2,0
ENSG00000137497,ENST00000536119.5,0,0,1,2,0,0,1,0
ENSG00000137497,ENST00000537217.5,0,0,0,0,1,0,3,0
ENSG00000137497,ENST00000537905.5,0,0,0,0,0,0,1,0
ENSG00000137497,ENST00000540588.1,0,0,0,0,0,0,0,2
ENSG00000137497,ENST00000540626.5,14,12,18,18,17,2,12,11
ENSG00000137497,ENST00000540843.5,0,0,0,0,0,0,0,0
ENSG00000137497,ENST00000541262.5,0,0,0,0,0,0,0,0
ENSG00000137497,ENST00000541584.5,17,14,19,17,10,4,7,16
ENSG00000137497,ENST00000541719.5,0,1,0,0,1,0,0,0
ENSG00000137497,ENST00000542977.5,0,0,1,2,0,0,3,0
ENSG00000137497,ENST00000543009.5,0,0,0,0,0,0,0,0
ENSG00000137497,ENST00000543450.1,0,1,1,0,0,0,0,0
ENSG00000137497,ENST00000543937.5,0,0,0,0,0,0,0,0
ENSG00000137497,ENST00000544129.5,0,0,0,0,0,0,1,0
ENSG00000137497,ENST00000544238.5,0,0,0,0,0,0,0,0
ENSG00000137497,ENST00000545721.1,0,0,0,0,1,0,0,2
ENSG00000137497,ENST00000613205.4,19,14,20,19,14,4,9,14
ENSG00000137497,ENST00000620566.4,16,14,16,21,15,4,12,12
ENSG00000137500,ENST00000260054.8,50,28,80,15,50,11,84,63
ENSG00000137500,ENST00000455220.6,14,15,9,9,7,2,13,12
ENSG00000137500,ENST00000525503.5,42,19,82,9,47,15,78,69
ENSG00000137500,ENST00000525504.5,16,14,10,9,2,0,6,7
ENSG00000137500,ENST00000525916.1,0,0,0,0,0,0,0,0
ENSG00000137500,ENST00000526631.1,19,12,2,7,9,0,15,4
ENSG00000137500,ENST00000527025.5,1,1,0,0,0,1,2,0
ENSG00000137500,ENST00000527495.5,3,5,3,1,0,0,3,0
ENSG00000137500,ENST00000528149.5,0,1,0,0,1,2,0,2
ENSG00000137500,ENST00000529073.5,21,8,2,8,14,0,13,2
ENSG00000137500,ENST00000529312.5,0,0,0,1,0,0,0,0
ENSG00000137500,ENST00000529611.5,42,16,79,9,46,16,79,64
ENSG00000137500,ENST00000529689.6,59,28,82,19,54,13,87,66
ENSG00000137500,ENST00000529745.5,30,13,18,9,18,3,29,16
ENSG00000137500,ENST00000529856.5,1,4,0,0,0,0,0,1
ENSG00000137500,ENST00000530253.5,15,13,3,6,12,1,10,3
ENSG00000137500,ENST00000533761.5,17,6,3,11,13,1,6,4
ENSG00000137500,ENST00000534753.5,16,7,3,8,11,2,14,1
ENSG00000137501,ENST00000316356.8,0,0,0,0,0,0,5,0
ENSG00000137501,ENST00000359152.10,0,0,0,0,0,0,5,0
ENSG00000137501,ENST00000389959.8,0,0,0,0,0,0,3,0
ENSG00000137501,ENST00000389960.8,0,0,0,0,0,0,4,0
ENSG00000137501,ENST00000438197.2,88,81,85,41,32,3,28,24
ENSG00000137501,ENST00000525423.5,0,0,0,0,0,0,3,0
ENSG00000137501,ENST00000525702.5,0,0,0,0,0,0,5,0
ENSG00000137501,ENST00000532995.5,0,0,0,0,0,0,5,0
ENSG00000137502,ENST00000524635.1,0,0,0,0,0,0,0,1
ENSG00000137502,ENST00000527633.6,0,0,5,0,0,0,2,0
ENSG00000137502,ENST00000528379.1,0,0,0,0,0,0,0,0
ENSG00000137502,ENST00000533276.6,0,0,1,0,0,0,0,0
ENSG00000137502,ENST00000533486.5,0,0,5,0,0,0,2,0
ENSG00000137502,ENST00000534103.5,0,0,0,1,0,0,0,0
ENSG00000137502,ENST00000534141.5,0,0,3,1,0,0,0,0
ENSG00000137502,ENST00000612684.4,0,1,4,0,0,0,2,0
ENSG00000137504,ENST00000490820.2,3,4,0,0,1,0,2,0
ENSG00000137504,ENST00000525639.1,0,4,0,0,0,0,1,1
ENSG00000137504,ENST00000527447.2,3,5,0,0,0,0,2,0
ENSG00000137504,ENST00000682836.1,3,1,0,0,0,0,2,0
ENSG00000137507,ENST00000260061.9,16,16,5,8,26,4,11,9
ENSG00000137507,ENST00000404995.5,14,14,4,7,24,3,9,9
ENSG00000137507,ENST00000407242.6,16,14,3,8,20,3,9,7
ENSG00000137507,ENST00000464145.1,0,0,0,0,1,0,0,0
ENSG00000137509,ENST00000313010.8,8,15,13,14,8,3,9,9
ENSG00000137509,ENST00000393399.6,3,4,2,2,2,0,2,1
ENSG00000137509,ENST00000524642.6,1,2,2,0,6,0,0,0
ENSG00000137509,ENST00000525772.6,10,7,8,5,6,0,10,5
ENSG00000137509,ENST00000526918.6,12,8,6,10,10,2,7,4
ENSG00000137509,ENST00000527444.6,0,2,2,1,0,0,0,0
ENSG00000137509,ENST00000528082.6,1,0,0,0,0,0,0,0
ENSG00000137509,ENST00000531283.2,2,2,2,2,2,0,1,0
ENSG00000137509,ENST00000531801.6,11,5,9,5,8,0,6,6
ENSG00000137509,ENST00000532709.5,0,0,3,0,0,0,1,2
ENSG00000137509,ENST00000532809.2,13,9,8,8,6,0,9,3
ENSG00000137509,ENST00000534264.2,8,5,6,6,8,2,5,3
ENSG00000137509,ENST00000534396.5,0,0,0,0,0,0,0,0
ENSG00000137509,ENST00000623464.1,1,0,1,5,0,0,1,1
ENSG00000137509,ENST00000679387.1,13,10,10,2,6,1,8,10
ENSG00000137509,ENST00000679623.1,13,9,6,2,5,2,7,5
ENSG00000137509,ENST00000679809.1,10,14,7,9,6,2,7,5
ENSG00000137509,ENST00000680040.1,13,9,7,3,5,3,8,10
ENSG00000137509,ENST00000680186.1,11,14,11,9,7,3,7,5
ENSG00000137509,ENST00000680341.1,4,0,0,2,0,0,1,0
ENSG00000137509,ENST00000680437.1,10,16,12,7,8,2,10,3
ENSG00000137509,ENST00000680524.1,2,1,0,4,0,0,1,0
ENSG00000137509,ENST00000680566.1,17,9,12,6,8,1,8,7
ENSG00000137509,ENST00000681126.1,1,0,0,1,0,0,1,0
ENSG00000137509,ENST00000681155.1,8,8,12,7,12,2,4,6
ENSG00000137509,ENST00000681322.1,15,14,16,6,14,1,11,11
ENSG00000137509,ENST00000681432.1,11,15,10,3,10,2,6,6
ENSG00000137509,ENST00000681508.1,0,0,0,1,0,0,0,1
ENSG00000137509,ENST00000681592.1,9,9,8,4,4,2,10,7
ENSG00000137509,ENST00000681637.1,9,13,8,3,8,3,7,3
ENSG00000137509,ENST00000681781.1,12,10,4,5,5,3,16,6
ENSG00000137509,ENST00000681826.1,10,14,9,8,11,0,9,2
ENSG00000137509,ENST00000681883.1,9,13,9,6,8,1,8,4
ENSG00000137513,ENST00000281038.10,7,5,2,0,2,0,0,0
ENSG00000137513,ENST00000528850.5,0,0,1,1,1,0,0,0
ENSG00000137513,ENST00000529771.2,1,0,0,1,2,0,0,0
ENSG00000137513,ENST00000529880.1,0,0,0,0,0,0,0,0
ENSG00000137513,ENST00000695114.1,0,2,0,0,1,0,0,0
ENSG00000137513,ENST00000695115.1,0,0,0,1,2,0,0,0
ENSG00000137513,ENST00000695116.1,2,0,0,0,3,0,0,1
ENSG00000137513,ENST00000695117.1,0,0,0,1,0,0,0,0
ENSG00000137513,ENST00000695341.1,4,4,1,0,1,0,0,0
ENSG00000137513,ENST00000695342.1,7,4,0,0,1,0,0,0
ENSG00000137513,ENST00000695343.1,5,5,2,0,1,0,0,0
ENSG00000137513,ENST00000695344.1,0,0,0,0,0,0,0,0
ENSG00000137513,ENST00000695345.1,0,0,1,1,3,0,0,0
ENSG00000137513,ENST00000695346.1,0,1,0,0,2,0,0,0
ENSG00000137513,ENST00000695347.1,0,0,2,1,1,0,0,0
ENSG00000137513,ENST00000695348.1,1,0,2,1,3,0,0,0
ENSG00000137513,ENST00000695350.1,2,0,0,0,2,0,0,0
ENSG00000137513,ENST00000695351.1,1,0,0,0,2,0,0,0
ENSG00000137513,ENST00000695352.1,0,2,0,0,0,0,0,0
ENSG00000137513,ENST00000695353.1,1,0,0,1,3,0,0,0
ENSG00000137513,ENST00000695354.1,0,0,0,0,2,0,0,0
ENSG00000137513,ENST00000695355.1,0,0,0,0,0,0,0,0
ENSG00000137513,ENST00000695356.1,0,0,0,0,0,0,0,0
ENSG00000137513,ENST00000695357.1,0,0,1,0,0,0,0,0
ENSG00000137513,ENST00000695359.1,0,1,0,0,0,0,0,0
ENSG00000137513,ENST00000695364.1,0,0,0,0,0,0,0,0
ENSG00000137513,ENST00000695366.1,0,1,0,0,1,0,0,0
ENSG00000137522,ENST00000361756.8,13,11,12,11,8,4,12,5
ENSG00000137522,ENST00000393711.7,0,2,5,0,0,0,0,0
ENSG00000137522,ENST00000393713.7,12,9,1,11,3,3,5,1
ENSG00000137522,ENST00000490867.5,0,1,3,0,0,0,0,0
ENSG00000137522,ENST00000525243.5,4,0,0,0,7,0,3,2
ENSG00000137522,ENST00000526549.5,11,9,2,13,9,3,6,3
ENSG00000137522,ENST00000528683.5,1,2,4,0,0,0,0,0
ENSG00000137522,ENST00000530058.5,0,0,3,0,0,0,1,0
ENSG00000137522,ENST00000530137.1,11,9,0,8,7,3,3,2
ENSG00000137522,ENST00000530655.5,4,0,0,4,7,0,4,2
ENSG00000137522,ENST00000532379.1,2,2,1,1,5,0,2,1
ENSG00000137522,ENST00000533380.5,2,0,1,2,7,0,3,1
ENSG00000137547,ENST00000260102.9,80,48,128,22,67,17,77,85
ENSG00000137547,ENST00000519831.5,0,5,0,0,0,0,1,0
ENSG00000137547,ENST00000522521.2,24,31,37,19,18,6,10,19
ENSG00000137563,ENST00000260118.7,23,16,26,10,13,2,17,15
ENSG00000137563,ENST00000518113.2,3,0,0,0,4,0,1,2
ENSG00000137563,ENST00000518466.6,13,19,11,11,6,0,8,5
ENSG00000137563,ENST00000518966.5,1,0,0,0,0,0,0,0
ENSG00000137563,ENST00000520609.5,3,0,0,0,1,1,0,1
ENSG00000137563,ENST00000523788.2,19,21,16,10,9,1,8,9
ENSG00000137563,ENST00000677327.1,3,0,1,0,0,0,3,2
ENSG00000137563,ENST00000677459.1,23,21,27,11,12,3,18,14
ENSG00000137563,ENST00000677482.1,16,17,11,11,7,1,9,5
ENSG00000137563,ENST00000677919.1,12,15,6,9,5,0,5,6
ENSG00000137563,ENST00000678045.1,0,0,0,0,3,0,1,1
ENSG00000137563,ENST00000678069.1,24,22,27,13,11,3,15,15
ENSG00000137563,ENST00000679326.1,4,1,0,0,1,0,2,2
ENSG00000137571,ENST00000524945.5,0,0,0,0,0,0,0,0
ENSG00000137573,ENST00000260128.8,17,18,12,11,36,0,21,11
ENSG00000137573,ENST00000402687.9,6,3,3,3,12,0,9,7
ENSG00000137573,ENST00000419716.7,2,2,3,1,8,0,5,4
ENSG00000137573,ENST00000458141.6,14,11,10,8,25,0,14,10
ENSG00000137573,ENST00000521946.5,3,1,2,2,7,0,5,6
ENSG00000137573,ENST00000524731.1,0,0,0,0,0,0,0,0
ENSG00000137573,ENST00000525061.5,11,14,8,7,24,1,10,3
ENSG00000137573,ENST00000528286.1,2,6,1,0,1,0,0,0
ENSG00000137573,ENST00000529134.5,0,0,0,0,0,0,1,0
ENSG00000137573,ENST00000530674.1,3,0,3,2,6,0,7,6
ENSG00000137573,ENST00000531512.5,3,1,2,2,8,0,6,7
ENSG00000137573,ENST00000532015.1,0,0,0,0,0,0,0,0
ENSG00000137573,ENST00000616868.1,0,0,0,0,0,0,0,0
ENSG00000137574,ENST00000260129.6,0,2,5,1,0,0,1,0
ENSG00000137574,ENST00000523948.5,1,2,3,0,1,0,0,1
ENSG00000137575,ENST00000260130.9,32,43,21,35,26,4,32,33
ENSG00000137575,ENST00000413219.6,35,50,21,31,30,6,26,37
ENSG00000137575,ENST00000424270.6,0,5,1,1,4,0,0,3
ENSG00000137575,ENST00000447182.6,33,46,23,35,32,6,31,32
ENSG00000137575,ENST00000447267.4,0,0,0,0,0,0,0,0
ENSG00000137575,ENST00000519115.5,0,0,0,2,1,0,0,1
ENSG00000137575,ENST00000520168.5,0,4,0,5,5,0,0,3
ENSG00000137575,ENST00000522843.5,0,0,0,3,0,0,0,1
ENSG00000137575,ENST00000523483.5,29,43,21,36,29,4,26,35
ENSG00000137575,ENST00000630925.1,33,44,17,34,23,6,28,33
ENSG00000137601,ENST00000439128.6,0,0,0,0,0,0,0,0
ENSG00000137601,ENST00000505119.2,0,0,0,0,0,0,0,0
ENSG00000137601,ENST00000507142.6,0,0,0,2,0,0,0,0
ENSG00000137601,ENST00000510533.5,0,0,0,0,0,0,0,0
ENSG00000137601,ENST00000511633.5,0,0,0,2,0,0,0,0
ENSG00000137601,ENST00000638824.1,0,1,1,0,1,0,0,0
ENSG00000137601,ENST00000685111.1,0,0,0,2,0,0,0,0
ENSG00000137601,ENST00000685677.1,0,0,0,1,0,0,0,0
ENSG00000137601,ENST00000686697.1,0,0,0,0,0,0,0,0
ENSG00000137601,ENST00000687528.1,0,0,0,0,0,0,0,0
ENSG00000137601,ENST00000687643.1,0,0,0,1,0,0,0,0
ENSG00000137601,ENST00000688934.1,0,0,0,0,0,0,0,0
ENSG00000137601,ENST00000690540.1,0,0,0,0,0,0,0,0
ENSG00000137601,ENST00000690631.1,0,0,0,0,0,0,0,0
ENSG00000137601,ENST00000692218.1,0,0,0,0,0,0,0,0
ENSG00000137601,ENST00000692868.1,0,1,0,0,0,0,0,0
ENSG00000137628,ENST00000393743.8,0,0,4,0,3,0,0,0
ENSG00000137628,ENST00000511317.2,0,0,4,1,0,0,1,0
ENSG00000137628,ENST00000679510.1,0,0,4,0,5,1,0,0
ENSG00000137628,ENST00000679744.1,0,0,0,0,3,0,0,0
ENSG00000137628,ENST00000680771.1,0,0,4,0,5,0,0,0
ENSG00000137656,ENST00000260210.5,4,0,6,0,0,0,0,0
ENSG00000137656,ENST00000375445.7,4,0,6,0,0,0,0,0
ENSG00000137656,ENST00000419189.1,3,1,5,1,0,0,1,1
ENSG00000137673,ENST00000260227.5,0,0,0,0,1,0,0,0
ENSG00000137691,ENST00000434758.7,0,0,0,0,0,0,0,0
ENSG00000137692,ENST00000260247.10,20,20,21,12,12,2,19,18
ENSG00000137692,ENST00000525420.1,0,0,1,0,0,0,0,3
ENSG00000137692,ENST00000527260.5,12,18,19,10,5,0,10,6
ENSG00000137692,ENST00000527576.5,0,0,0,0,0,0,0,2
ENSG00000137692,ENST00000527779.1,0,0,0,0,1,0,0,3
ENSG00000137692,ENST00000529076.1,0,0,0,0,0,0,0,2
ENSG00000137692,ENST00000529281.5,0,1,0,2,0,0,0,1
ENSG00000137692,ENST00000529294.5,0,0,0,0,0,0,0,2
ENSG00000137692,ENST00000531543.1,15,18,19,9,4,0,14,15
ENSG00000137692,ENST00000531571.5,18,20,21,11,8,2,19,18
ENSG00000137692,ENST00000583974.1,0,0,0,0,0,0,0,0
ENSG00000137693,ENST00000282441.10,2,0,2,5,0,0,0,0
ENSG00000137693,ENST00000345877.6,1,2,3,3,1,0,0,0
ENSG00000137693,ENST00000524575.5,5,2,4,4,1,0,0,0
ENSG00000137693,ENST00000526343.5,6,1,3,3,0,0,0,0
ENSG00000137693,ENST00000528834.1,3,0,3,4,0,0,1,0
ENSG00000137693,ENST00000529029.1,5,0,1,3,2,0,0,0
ENSG00000137693,ENST00000531439.5,5,2,2,5,0,0,0,0
ENSG00000137693,ENST00000537274.5,4,0,2,2,0,0,0,0
ENSG00000137693,ENST00000615667.4,5,1,2,4,2,0,0,0
ENSG00000137693,ENST00000629586.2,4,2,2,3,1,0,0,0
ENSG00000137699,ENST00000475051.4,0,0,0,0,0,0,0,0
ENSG00000137699,ENST00000524664.5,0,0,0,0,0,0,0,0
ENSG00000137699,ENST00000524816.7,0,0,0,0,0,0,0,0
ENSG00000137699,ENST00000525327.5,0,0,0,0,0,0,0,0
ENSG00000137699,ENST00000525887.5,0,0,0,0,0,0,0,0
ENSG00000137699,ENST00000526881.1,0,0,0,0,0,0,0,0
ENSG00000137699,ENST00000528870.5,0,0,0,0,0,0,0,0
ENSG00000137699,ENST00000529044.5,0,0,0,0,0,0,0,0
ENSG00000137699,ENST00000531555.5,0,0,0,0,0,0,0,0
ENSG00000137700,ENST00000330775.9,1,1,1,0,1,0,3,0
ENSG00000137700,ENST00000357590.9,0,3,0,0,0,0,4,0
ENSG00000137700,ENST00000525102.5,0,3,0,0,0,0,3,0
ENSG00000137700,ENST00000526275.5,0,0,0,0,0,0,1,0
ENSG00000137700,ENST00000532085.1,0,0,0,0,0,0,3,0
ENSG00000137700,ENST00000538950.5,0,3,0,0,0,0,3,2
ENSG00000137700,ENST00000545985.5,0,1,0,0,0,0,5,2
ENSG00000137700,ENST00000697845.1,0,0,0,0,0,0,0,0
ENSG00000137700,ENST00000697848.1,1,0,0,0,0,0,0,0
ENSG00000137700,ENST00000697849.1,0,2,0,0,0,0,2,0
ENSG00000137700,ENST00000697850.1,1,3,0,0,0,0,1,0
ENSG00000137700,ENST00000697851.1,0,1,0,0,0,0,0,0
ENSG00000137710,ENST00000527537.5,26,29,24,18,12,6,19,15
ENSG00000137710,ENST00000528498.5,1,0,4,2,0,0,0,0
ENSG00000137710,ENST00000528556.5,0,0,0,0,0,0,0,0
ENSG00000137710,ENST00000528900.5,0,0,0,1,0,0,0,0
ENSG00000137710,ENST00000530085.2,0,0,0,0,0,0,0,0
ENSG00000137710,ENST00000530131.5,0,0,2,1,0,0,0,0
ENSG00000137710,ENST00000530301.5,0,1,1,3,0,0,0,0
ENSG00000137710,ENST00000530749.5,0,0,3,2,0,0,0,0
ENSG00000137710,ENST00000532461.5,25,29,23,18,12,6,19,15
ENSG00000137710,ENST00000533678.1,1,1,2,3,1,0,0,0
ENSG00000137710,ENST00000533961.1,0,0,0,0,0,0,1,0
ENSG00000137710,ENST00000533991.1,0,0,0,0,0,0,0,0
ENSG00000137710,ENST00000534683.1,0,0,0,1,0,0,0,0
ENSG00000137710,ENST00000544551.5,27,30,26,21,13,6,19,15
ENSG00000137710,ENST00000645495.2,27,29,30,21,14,6,19,16
ENSG00000137710,ENST00000645527.1,0,0,3,0,0,0,0,0
ENSG00000137710,ENST00000646663.1,0,0,3,2,0,0,0,0
ENSG00000137710,ENST00000647231.1,0,0,5,2,0,0,0,0
ENSG00000137713,ENST00000311129.9,5,2,1,4,0,0,0,1
ENSG00000137713,ENST00000341980.10,5,7,3,3,2,0,0,4
ENSG00000137713,ENST00000393055.6,5,1,0,3,0,0,0,0
ENSG00000137713,ENST00000426998.6,0,2,0,2,1,0,0,0
ENSG00000137713,ENST00000527614.6,12,13,12,4,5,0,4,7
ENSG00000137713,ENST00000534500.5,6,0,0,0,0,0,0,1
ENSG00000137713,ENST00000534521.5,8,7,5,3,2,0,0,5
ENSG00000137714,ENST00000260270.3,8,11,4,8,10,2,14,0
ENSG00000137720,ENST00000260276.8,3,5,13,2,17,5,18,10
ENSG00000137720,ENST00000528125.5,7,2,16,3,17,5,12,13
ENSG00000137720,ENST00000529270.1,0,0,3,0,6,3,0,0
ENSG00000137720,ENST00000530214.5,0,3,5,1,6,0,3,5
ENSG00000137720,ENST00000530799.5,1,0,6,1,7,3,5,1
ENSG00000137726,ENST00000260282.8,2,0,2,0,0,0,0,0
ENSG00000137726,ENST00000526014.6,2,0,2,0,0,0,0,0
ENSG00000137726,ENST00000527717.5,2,0,0,0,0,0,0,0
ENSG00000137726,ENST00000539526.5,2,1,2,0,0,0,0,0
ENSG00000137727,ENST00000260283.8,0,0,0,0,0,0,0,0
ENSG00000137727,ENST00000528829.5,1,0,0,0,0,0,0,0
ENSG00000137727,ENST00000529591.5,0,0,0,0,0,0,1,0
ENSG00000137727,ENST00000683387.1,0,0,0,0,0,0,0,0
ENSG00000137731,ENST00000260287.2,2,1,2,0,6,0,1,7
ENSG00000137731,ENST00000292079.7,3,1,2,0,5,0,3,7
ENSG00000137731,ENST00000528014.5,2,1,2,0,7,0,0,7
ENSG00000137731,ENST00000534383.5,4,2,6,2,12,0,3,9
ENSG00000137752,ENST00000436863.7,0,3,8,0,2,1,0,4
ENSG00000137752,ENST00000525825.6,2,0,1,1,2,0,0,0
