gene_id,transcript_id,HUAEC_low1,HUAEC_low2,HUAEC_low3,HUAEC_low4,HUAEC_high1,HUAEC_high2,HUAEC_high3,HUAEC_high4
ENSG00000130830,ENST00000393531.5,0,0,0,0,2,0,0,0
ENSG00000130830,ENST00000413259.7,5,15,4,12,9,0,12,5
ENSG00000130830,ENST00000417435.5,0,0,0,0,3,0,0,0
ENSG00000130830,ENST00000428488.1,0,0,0,0,1,0,0,1
ENSG00000130830,ENST00000439370.5,3,2,1,1,7,0,4,5
ENSG00000130830,ENST00000491955.5,0,13,0,7,0,0,8,0
ENSG00000130844,ENST00000253144.13,0,1,0,4,0,0,0,0
ENSG00000130844,ENST00000449416.6,0,2,0,4,0,0,0,0
ENSG00000130844,ENST00000512387.6,0,2,0,0,0,0,0,0
ENSG00000130844,ENST00000648122.1,0,3,0,4,0,0,0,0
ENSG00000130844,ENST00000648397.1,0,2,0,4,0,0,0,0
ENSG00000130844,ENST00000648511.1,0,1,1,4,0,1,0,0
ENSG00000130856,ENST00000253159.12,2,0,3,2,0,0,0,0
ENSG00000130856,ENST00000320610.14,2,0,3,2,1,0,1,1
ENSG00000130856,ENST00000543926.6,2,0,3,2,0,0,0,0
ENSG00000130881,ENST00000253193.9,4,4,4,0,4,0,0,3
ENSG00000130881,ENST00000590278.1,3,4,4,0,4,0,0,3
ENSG00000130921,ENST00000253233.6,2,5,14,6,4,2,5,7
ENSG00000130921,ENST00000366329.7,0,2,10,4,2,2,4,5
ENSG00000130921,ENST00000425637.3,3,5,13,4,5,2,5,7
ENSG00000130921,ENST00000536130.2,2,1,8,6,1,0,4,4
ENSG00000130921,ENST00000538888.6,3,5,14,6,4,2,6,7
ENSG00000130921,ENST00000543139.2,0,1,2,4,0,0,2,0
ENSG00000130921,ENST00000546132.2,0,4,7,1,0,1,3,0
ENSG00000130921,ENST00000679849.1,0,2,4,4,1,0,2,0
ENSG00000130921,ENST00000680325.1,2,3,12,4,5,2,5,7
ENSG00000130935,ENST00000253247.9,14,17,20,3,11,3,7,6
ENSG00000130935,ENST00000581106.5,5,9,8,0,6,0,3,6
ENSG00000130935,ENST00000581375.5,13,16,19,3,9,2,5,4
ENSG00000130935,ENST00000581966.5,6,3,9,1,6,2,3,3
ENSG00000130935,ENST00000583021.1,4,2,5,0,3,0,2,0
ENSG00000130935,ENST00000583108.5,8,8,12,3,5,2,4,0
ENSG00000130935,ENST00000584032.1,8,5,11,3,5,2,4,0
ENSG00000130939,ENST00000253251.12,4,5,10,4,3,0,0,0
ENSG00000130939,ENST00000343090.11,5,13,21,5,8,0,3,1
ENSG00000130939,ENST00000377153.5,0,0,0,1,0,0,0,0
ENSG00000130939,ENST00000465408.1,3,5,3,1,3,0,0,0
ENSG00000130939,ENST00000487244.5,3,5,3,0,3,0,0,0
ENSG00000130939,ENST00000672724.1,5,13,21,5,8,0,3,0
ENSG00000130940,ENST00000344008.5,0,0,0,0,0,0,0,3
ENSG00000130956,ENST00000375249.5,0,0,2,3,2,0,1,2
ENSG00000130956,ENST00000375251.7,0,1,2,3,2,0,0,2
ENSG00000130956,ENST00000466976.1,0,0,2,3,2,0,0,2
ENSG00000130958,ENST00000253270.13,2,9,13,6,5,0,6,5
ENSG00000130958,ENST00000375257.2,0,0,1,1,0,0,0,0
ENSG00000130958,ENST00000375259.9,2,9,12,6,5,1,6,5
ENSG00000130958,ENST00000650065.1,0,0,0,1,0,1,1,0
ENSG00000130962,ENST00000378628.9,2,8,2,5,13,0,4,5
ENSG00000130962,ENST00000449135.6,0,8,2,3,7,0,4,5
ENSG00000130962,ENST00000463135.1,0,0,0,3,1,0,1,0
ENSG00000130962,ENST00000466533.5,5,0,0,3,9,0,0,0
ENSG00000130962,ENST00000484460.5,0,0,0,3,6,0,0,0
ENSG00000130962,ENST00000491253.1,5,0,0,1,0,0,0,0
ENSG00000130985,ENST00000335972.11,123,156,201,151,133,35,139,93
ENSG00000130985,ENST00000377269.3,117,142,173,138,129,37,113,84
ENSG00000130985,ENST00000377351.8,118,149,179,150,122,35,112,90
ENSG00000130985,ENST00000442035.5,1,2,6,0,5,0,1,0
ENSG00000130985,ENST00000457753.5,1,2,6,0,5,0,1,0
ENSG00000130985,ENST00000490869.1,0,0,1,0,0,0,0,0
ENSG00000131013,ENST00000253329.3,3,8,5,9,6,3,3,6
ENSG00000131015,ENST00000367351.4,3,7,8,10,0,6,8,6
ENSG00000131016,ENST00000253332.5,13,11,19,11,13,2,16,8
ENSG00000131016,ENST00000354675.10,13,11,22,12,15,2,17,9
ENSG00000131016,ENST00000359755.5,13,10,19,11,13,2,16,8
ENSG00000131016,ENST00000402676.7,13,11,19,11,13,2,16,8
ENSG00000131016,ENST00000490177.1,1,0,2,2,0,0,0,0
ENSG00000131018,ENST00000354674.5,2,0,0,0,0,0,0,0
ENSG00000131018,ENST00000367255.10,2,0,2,0,0,0,0,2
ENSG00000131018,ENST00000367257.8,2,0,2,0,0,0,0,0
ENSG00000131018,ENST00000423061.6,2,0,2,0,1,0,0,2
ENSG00000131018,ENST00000478916.5,2,0,0,0,0,0,0,0
ENSG00000131018,ENST00000539504.5,2,0,1,1,0,0,0,1
ENSG00000131019,ENST00000367339.7,3,0,4,3,0,0,3,0
ENSG00000131023,ENST00000392273.7,0,0,0,0,0,0,1,1
ENSG00000131023,ENST00000543571.6,2,6,9,0,0,0,1,0
ENSG00000131037,ENST00000201647.11,92,102,117,120,95,17,108,80
ENSG00000131037,ENST00000245618.5,100,108,124,129,89,19,101,92
ENSG00000131037,ENST00000540810.5,95,97,115,114,96,12,102,84
ENSG00000131037,ENST00000586329.5,1,1,1,1,4,0,1,3
ENSG00000131037,ENST00000587715.1,113,120,143,145,105,19,123,110
ENSG00000131037,ENST00000587901.1,2,6,5,3,8,0,1,1
ENSG00000131037,ENST00000588359.5,99,100,114,117,95,16,99,92
ENSG00000131037,ENST00000589362.5,94,99,119,119,95,18,108,90
ENSG00000131037,ENST00000592102.5,98,99,122,115,101,13,101,87
ENSG00000131043,ENST00000320849.9,0,11,2,1,3,2,5,0
ENSG00000131043,ENST00000373932.3,0,9,0,0,2,0,2,0
ENSG00000131043,ENST00000679519.1,0,6,2,0,2,0,4,0
ENSG00000131043,ENST00000679667.1,0,9,1,0,4,0,2,0
ENSG00000131043,ENST00000680185.1,0,0,0,0,0,0,0,2
ENSG00000131043,ENST00000680247.1,0,12,2,0,4,2,6,0
ENSG00000131043,ENST00000680412.1,0,11,1,0,2,2,4,1
ENSG00000131043,ENST00000680639.1,0,5,0,0,3,2,1,0
ENSG00000131043,ENST00000680811.1,0,11,0,0,2,0,2,0
ENSG00000131043,ENST00000680933.1,0,9,2,0,2,2,6,0
ENSG00000131043,ENST00000681771.1,0,0,1,0,0,0,0,0
ENSG00000131051,ENST00000253363.11,25,30,46,26,26,7,40,17
ENSG00000131051,ENST00000338163.10,18,26,32,16,19,5,41,11
ENSG00000131051,ENST00000361162.10,22,33,47,18,26,9,49,17
ENSG00000131051,ENST00000374038.7,22,13,24,10,16,5,27,6
ENSG00000131051,ENST00000397370.3,12,12,11,6,10,2,16,6
ENSG00000131051,ENST00000403542.6,13,22,33,14,12,6,34,13
ENSG00000131051,ENST00000412738.5,0,0,0,0,0,1,4,0
ENSG00000131051,ENST00000426951.5,4,2,2,1,3,0,12,1
ENSG00000131051,ENST00000429968.5,24,19,23,14,17,5,23,10
ENSG00000131051,ENST00000433027.5,11,6,10,5,9,1,10,3
ENSG00000131051,ENST00000442447.5,9,9,12,5,12,1,14,5
ENSG00000131051,ENST00000444878.5,12,15,17,10,10,6,18,7
ENSG00000131051,ENST00000453310.5,15,13,20,8,8,4,9,9
ENSG00000131051,ENST00000461283.5,8,14,19,7,7,1,13,9
ENSG00000131051,ENST00000461849.1,2,2,3,0,0,0,0,0
ENSG00000131051,ENST00000463004.5,4,17,24,13,9,4,15,12
ENSG00000131051,ENST00000463098.5,3,5,6,0,7,1,3,2
ENSG00000131051,ENST00000476806.5,5,8,2,0,1,0,2,2
ENSG00000131051,ENST00000482563.1,0,0,0,0,0,0,1,0
ENSG00000131051,ENST00000492779.5,6,12,6,4,1,1,8,4
ENSG00000131051,ENST00000495293.5,4,6,3,2,3,0,2,1
ENSG00000131051,ENST00000528062.7,13,21,14,14,11,5,20,5
ENSG00000131051,ENST00000639702.1,17,23,36,17,22,4,30,15
ENSG00000131051,ENST00000656873.1,2,15,16,9,2,2,14,7
ENSG00000131051,ENST00000665058.1,6,3,5,2,2,0,12,3
ENSG00000131061,ENST00000698694.1,0,0,0,1,0,0,0,1
ENSG00000131069,ENST00000253382.5,2,12,19,10,3,0,11,6
ENSG00000131069,ENST00000360596.7,2,12,19,10,2,0,11,6
ENSG00000131069,ENST00000467019.5,0,0,0,0,1,0,0,0
ENSG00000131069,ENST00000476922.5,2,12,18,9,2,0,10,5
ENSG00000131069,ENST00000477932.5,3,12,19,10,3,0,11,6
ENSG00000131069,ENST00000481284.5,2,12,19,9,2,0,11,5
ENSG00000131089,ENST00000253401.10,1,0,0,1,2,1,6,0
ENSG00000131089,ENST00000374870.8,0,0,0,0,0,1,5,0
ENSG00000131089,ENST00000374878.5,0,0,0,0,0,0,3,0
ENSG00000131089,ENST00000495564.5,2,0,0,2,0,0,1,0
ENSG00000131089,ENST00000623951.1,1,0,1,2,0,1,3,0
ENSG00000131089,ENST00000635729.1,0,2,0,0,0,0,0,0
ENSG00000131089,ENST00000635967.1,0,0,0,0,0,1,0,0
ENSG00000131089,ENST00000636276.1,0,0,0,1,1,0,0,0
ENSG00000131089,ENST00000636926.1,0,0,0,4,0,0,0,0
ENSG00000131089,ENST00000637417.1,2,0,0,2,0,0,0,0
ENSG00000131089,ENST00000671741.2,1,1,0,0,0,0,3,0
ENSG00000131089,ENST00000671907.1,1,0,0,2,0,0,4,0
ENSG00000131100,ENST00000253413.10,21,58,63,35,20,4,40,28
ENSG00000131100,ENST00000399796.6,13,50,55,25,18,2,31,17
ENSG00000131100,ENST00000399798.6,0,0,4,1,0,1,2,1
ENSG00000131100,ENST00000413576.1,0,1,0,3,0,0,1,0
ENSG00000131100,ENST00000460085.1,0,3,7,3,0,0,0,1
ENSG00000131100,ENST00000478963.5,0,4,7,3,0,0,0,0
ENSG00000131115,ENST00000313040.12,0,5,6,2,2,1,10,2
ENSG00000131115,ENST00000391961.6,0,4,0,1,2,0,4,0
ENSG00000131115,ENST00000586048.1,1,0,0,0,0,0,0,0
ENSG00000131115,ENST00000586228.5,0,1,0,0,0,0,3,0
ENSG00000131115,ENST00000588219.5,0,0,0,0,0,0,1,0
ENSG00000131115,ENST00000588394.5,0,1,0,0,0,0,3,0
ENSG00000131115,ENST00000589005.5,0,2,0,2,1,0,2,0
ENSG00000131115,ENST00000589707.5,0,1,0,1,0,0,2,0
ENSG00000131115,ENST00000621083.4,0,7,6,3,3,0,10,2
ENSG00000131116,ENST00000300811.8,14,12,9,15,19,6,10,12
ENSG00000131116,ENST00000595304.1,2,0,1,0,0,0,1,0
ENSG00000131116,ENST00000598676.1,2,0,0,0,0,0,0,0
ENSG00000131126,ENST00000602198.5,0,0,1,0,0,0,0,0
ENSG00000131127,ENST00000240499.8,3,0,1,0,2,0,1,0
ENSG00000131127,ENST00000503699.1,3,0,1,0,1,0,0,0
ENSG00000131127,ENST00000505939.5,0,0,0,0,1,0,0,0
ENSG00000131143,ENST00000253452.8,2321,2900,3154,3028,2737,583,3076,2397
ENSG00000131143,ENST00000561569.5,2316,2904,3156,3018,2735,585,3072,2390
ENSG00000131143,ENST00000562336.5,2267,2856,3106,2975,2670,575,3016,2363
ENSG00000131143,ENST00000562929.1,75,109,113,54,88,11,46,59
ENSG00000131143,ENST00000563774.1,12,13,11,4,4,2,7,3
ENSG00000131143,ENST00000564544.1,53,109,88,53,65,8,68,46
ENSG00000131143,ENST00000564648.1,175,241,280,224,193,38,195,168
ENSG00000131143,ENST00000564903.1,189,250,286,250,209,41,238,189
ENSG00000131143,ENST00000565078.5,2,4,0,2,1,0,1,0
ENSG00000131143,ENST00000566115.5,2,7,2,0,0,0,3,1
ENSG00000131143,ENST00000566405.5,12,18,17,7,17,2,15,6
ENSG00000131143,ENST00000567241.5,7,11,6,1,4,1,5,4
ENSG00000131143,ENST00000568339.5,2159,2702,2921,2806,2541,551,2883,2233
ENSG00000131143,ENST00000568794.5,31,40,46,17,34,7,32,24
ENSG00000131143,ENST00000569997.1,54,81,92,61,77,13,36,43
ENSG00000131143,ENST00000570123.5,18,27,12,3,7,3,8,5
ENSG00000131148,ENST00000253457.8,16,31,42,23,22,6,21,15
ENSG00000131148,ENST00000435200.2,11,22,28,18,12,4,18,9
ENSG00000131148,ENST00000595980.5,1,1,0,0,2,0,0,0
ENSG00000131148,ENST00000597291.1,6,10,7,4,3,0,11,5
ENSG00000131149,ENST00000253458.12,2,0,0,3,0,0,0,0
ENSG00000131149,ENST00000393243.5,3,0,0,2,0,0,0,1
ENSG00000131149,ENST00000405402.6,3,0,0,3,0,0,0,0
ENSG00000131149,ENST00000412692.5,3,0,0,1,0,0,0,0
ENSG00000131149,ENST00000438180.1,0,0,0,4,0,0,0,0
ENSG00000131149,ENST00000471070.1,2,0,0,2,0,0,0,0
ENSG00000131149,ENST00000496345.1,1,0,0,3,0,0,1,0
ENSG00000131153,ENST00000253462.8,46,37,42,42,38,9,41,41
ENSG00000131165,ENST00000397901.8,14,20,24,18,18,2,4,6
ENSG00000131165,ENST00000535997.7,2,8,2,10,10,1,0,5
ENSG00000131165,ENST00000547614.5,3,0,2,3,1,0,0,3
ENSG00000131165,ENST00000547687.2,16,17,22,19,10,0,0,4
ENSG00000131165,ENST00000549328.2,3,5,2,8,7,0,0,5
ENSG00000131165,ENST00000550102.5,1,5,1,0,4,0,0,1
ENSG00000131165,ENST00000550872.1,1,2,1,1,2,0,1,2
ENSG00000131165,ENST00000551981.6,17,21,22,20,15,1,4,7
ENSG00000131165,ENST00000674799.1,0,0,0,3,2,0,0,0
ENSG00000131165,ENST00000675016.1,10,27,20,18,11,1,2,6
ENSG00000131165,ENST00000675161.1,21,17,29,16,22,3,4,9
ENSG00000131165,ENST00000675309.1,17,15,22,19,16,2,2,6
ENSG00000131165,ENST00000675536.1,1,2,0,1,1,0,0,0
ENSG00000131165,ENST00000675760.1,7,13,11,2,3,1,1,0
ENSG00000131165,ENST00000675778.1,0,2,0,1,0,0,0,0
ENSG00000131165,ENST00000675909.1,15,20,24,17,11,0,2,9
ENSG00000131165,ENST00000675952.1,2,3,4,3,0,0,0,0
ENSG00000131165,ENST00000676118.1,0,0,1,0,0,0,0,0
ENSG00000131165,ENST00000676342.1,1,2,2,1,0,0,0,1
ENSG00000131165,ENST00000676355.1,19,22,24,13,16,1,2,4
ENSG00000131165,ENST00000676402.1,16,24,21,14,14,0,3,8
ENSG00000131171,ENST00000373212.6,32,58,44,51,41,13,30,22
ENSG00000131171,ENST00000463546.5,0,0,6,7,0,0,0,0
ENSG00000131171,ENST00000474113.1,0,0,6,7,0,0,0,0
ENSG00000131171,ENST00000481106.5,16,31,27,26,21,7,18,15
ENSG00000131174,ENST00000373335.4,3194,4483,4698,4283,4182,763,4364,3150
ENSG00000131174,ENST00000475465.1,2,1,7,3,6,2,8,1
ENSG00000131174,ENST00000647835.1,1842,2483,2673,2463,2442,426,2500,1772
ENSG00000131174,ENST00000650309.2,3193,4478,4699,4280,4174,763,4357,3144
ENSG00000131187,ENST00000253496.4,0,4,0,0,0,0,0,0
ENSG00000131187,ENST00000696194.1,0,4,0,0,0,0,0,0
ENSG00000131187,ENST00000696195.1,0,3,0,0,0,0,0,0
ENSG00000131187,ENST00000696200.1,0,4,0,0,0,0,0,0
ENSG00000131188,ENST00000510492.1,0,0,0,0,0,0,0,1
ENSG00000131196,ENST00000253506.9,0,0,2,1,0,0,0,0
ENSG00000131196,ENST00000318065.9,0,0,2,2,0,0,0,0
ENSG00000131196,ENST00000329101.8,0,0,0,3,0,0,0,0
ENSG00000131196,ENST00000397790.6,0,1,0,2,0,0,0,0
ENSG00000131196,ENST00000427363.7,0,0,3,0,0,0,0,0
ENSG00000131196,ENST00000545796.5,0,0,1,3,0,0,0,0
ENSG00000131196,ENST00000591814.5,0,3,8,5,0,0,0,0
ENSG00000131196,ENST00000592223.5,0,3,7,5,0,0,0,0
ENSG00000131203,ENST00000518237.6,0,0,0,0,0,0,2,0
ENSG00000131236,ENST00000340450.7,41,62,70,23,44,6,62,38
ENSG00000131236,ENST00000372792.7,45,67,71,23,43,6,66,35
ENSG00000131236,ENST00000372797.7,48,60,69,24,42,6,62,38
ENSG00000131236,ENST00000372798.5,1,0,0,1,0,0,0,0
ENSG00000131236,ENST00000372802.5,0,4,3,2,2,0,2,0
ENSG00000131236,ENST00000372805.8,46,64,72,25,44,6,62,36
ENSG00000131236,ENST00000414281.5,3,0,0,1,2,0,0,1
ENSG00000131236,ENST00000421589.5,1,0,0,1,1,0,0,0
ENSG00000131236,ENST00000424977.1,0,0,0,1,0,0,0,0
ENSG00000131236,ENST00000427843.5,1,0,0,0,0,0,0,0
ENSG00000131236,ENST00000449311.5,1,0,0,1,0,0,0,0
ENSG00000131236,ENST00000461993.1,0,0,0,0,0,0,1,0
ENSG00000131236,ENST00000479759.5,0,0,0,1,0,0,0,0
ENSG00000131238,ENST00000433473.8,16,12,18,11,10,1,7,7
ENSG00000131238,ENST00000439754.6,11,13,27,12,16,1,14,10
ENSG00000131238,ENST00000449045.7,0,0,1,0,2,0,1,0
ENSG00000131238,ENST00000527311.7,0,1,0,0,2,0,1,3
ENSG00000131238,ENST00000529905.5,0,0,0,0,1,0,0,2
ENSG00000131238,ENST00000530076.6,24,27,40,21,24,4,20,13
ENSG00000131238,ENST00000530704.6,14,16,32,15,14,2,9,13
ENSG00000131238,ENST00000641083.1,24,29,49,27,28,4,22,19
ENSG00000131238,ENST00000641236.1,1,0,0,1,5,0,0,0
ENSG00000131238,ENST00000641319.1,12,15,16,16,21,1,12,7
ENSG00000131238,ENST00000641471.1,24,28,43,23,24,4,20,14
ENSG00000131238,ENST00000641691.1,2,2,0,0,2,0,1,1
ENSG00000131238,ENST00000642050.2,24,29,52,26,30,4,24,20
ENSG00000131263,ENST00000332687.11,10,6,5,8,5,0,4,2
ENSG00000131263,ENST00000349225.2,4,0,5,7,4,0,0,0
ENSG00000131269,ENST00000253577.9,6,13,11,11,0,0,9,3
ENSG00000131269,ENST00000339447.8,4,13,11,11,1,0,9,3
ENSG00000131269,ENST00000373394.8,6,13,12,9,0,0,9,3
ENSG00000131269,ENST00000620875.5,0,0,0,2,0,0,0,0
ENSG00000131269,ENST00000644766.1,5,11,8,8,0,0,3,0
ENSG00000131269,ENST00000645829.3,0,2,2,4,0,0,8,2
ENSG00000131269,ENST00000666534.1,4,13,9,10,0,0,8,3
ENSG00000131269,ENST00000669573.1,5,13,12,10,0,0,8,3
ENSG00000131323,ENST00000351691.10,7,8,4,3,2,0,6,2
ENSG00000131323,ENST00000392745.8,6,7,2,7,2,0,5,2
ENSG00000131323,ENST00000539721.5,4,4,2,2,0,0,5,0
ENSG00000131323,ENST00000560371.5,7,8,5,4,3,0,5,3
ENSG00000131323,ENST00000699893.1,4,6,5,5,4,0,4,2
ENSG00000131323,ENST00000699894.1,5,6,4,6,3,0,3,3
ENSG00000131323,ENST00000699895.1,7,7,5,5,3,0,5,2
ENSG00000131323,ENST00000699897.1,6,5,4,5,3,0,3,0
ENSG00000131351,ENST00000253669.10,5,6,3,5,4,0,8,8
ENSG00000131351,ENST00000448593.6,5,6,3,5,4,0,8,8
ENSG00000131351,ENST00000593360.1,2,6,0,2,0,0,4,2
ENSG00000131351,ENST00000597917.1,0,5,0,2,0,0,2,0
ENSG00000131351,ENST00000598517.5,3,0,3,1,4,0,1,5
ENSG00000131368,ENST00000253686.7,38,42,51,46,47,11,45,42
ENSG00000131368,ENST00000420267.6,3,3,4,4,6,0,2,2
ENSG00000131368,ENST00000444840.6,4,7,6,7,9,0,8,9
ENSG00000131368,ENST00000447299.3,4,7,12,7,6,1,7,7
ENSG00000131368,ENST00000449354.7,2,4,3,4,6,0,2,3
ENSG00000131368,ENST00000474866.3,42,34,59,44,46,7,40,38
ENSG00000131368,ENST00000496484.3,42,46,60,44,41,13,39,40
ENSG00000131368,ENST00000695322.2,0,0,0,0,0,0,1,0
ENSG00000131368,ENST00000695323.1,0,0,1,0,0,0,0,0
ENSG00000131368,ENST00000695334.2,44,42,44,37,41,7,36,56
ENSG00000131368,ENST00000695375.1,0,1,3,0,0,0,0,1
ENSG00000131368,ENST00000695376.1,40,42,58,36,49,10,28,56
ENSG00000131368,ENST00000695377.1,5,9,4,7,8,2,3,10
ENSG00000131368,ENST00000695378.1,0,1,1,0,2,0,0,1
ENSG00000131368,ENST00000695379.1,38,46,45,39,41,11,41,45
ENSG00000131368,ENST00000695380.2,36,40,52,53,35,7,37,38
ENSG00000131368,ENST00000695381.1,0,0,2,0,0,0,0,1
ENSG00000131368,ENST00000695382.1,42,42,56,37,45,9,42,42
ENSG00000131368,ENST00000695383.2,2,1,12,2,4,0,4,5
ENSG00000131368,ENST00000695385.1,5,4,10,4,6,0,5,9
ENSG00000131368,ENST00000695386.1,32,38,49,38,46,9,38,46
ENSG00000131368,ENST00000695387.1,34,40,57,42,42,14,40,47
ENSG00000131368,ENST00000695390.1,6,9,9,13,7,1,5,7
ENSG00000131368,ENST00000695391.1,33,35,46,40,34,11,50,34
ENSG00000131368,ENST00000695392.1,39,37,56,37,47,4,40,44
ENSG00000131368,ENST00000695393.1,1,4,2,0,5,0,3,3
ENSG00000131368,ENST00000695394.1,44,46,43,39,48,10,45,36
ENSG00000131368,ENST00000695396.1,1,2,11,7,3,0,2,6
ENSG00000131368,ENST00000698780.1,1,5,3,1,6,0,3,2
ENSG00000131368,ENST00000698781.1,6,9,11,10,10,2,6,8
ENSG00000131368,ENST00000698782.1,41,50,50,49,34,6,51,39
ENSG00000131368,ENST00000698783.1,44,44,46,39,40,15,45,46
ENSG00000131370,ENST00000383791.8,8,15,17,11,5,3,19,8
ENSG00000131370,ENST00000408919.7,0,5,3,0,0,1,4,0
ENSG00000131370,ENST00000412806.1,1,0,5,0,0,0,5,1
ENSG00000131370,ENST00000426925.5,0,6,3,0,0,0,4,0
ENSG00000131370,ENST00000450625.1,0,4,0,0,0,0,0,0
ENSG00000131373,ENST00000321169.10,5,6,9,4,5,3,3,2
ENSG00000131373,ENST00000383779.8,6,7,10,2,4,3,2,2
ENSG00000131373,ENST00000422591.5,1,0,0,0,1,0,0,0
ENSG00000131373,ENST00000435217.6,5,6,9,3,4,3,3,2
ENSG00000131373,ENST00000451445.6,6,7,8,4,6,3,3,2
ENSG00000131373,ENST00000456194.6,5,6,9,4,6,3,2,2
ENSG00000131373,ENST00000457447.6,2,2,2,0,1,0,0,0
ENSG00000131373,ENST00000628377.2,6,6,9,4,5,3,2,2
ENSG00000131374,ENST00000253692.11,4,4,2,2,3,0,0,4
ENSG00000131374,ENST00000412981.5,4,4,2,4,1,0,2,2
ENSG00000131374,ENST00000415814.6,0,2,0,0,0,0,0,0
ENSG00000131374,ENST00000423331.6,1,3,4,3,0,0,0,3
ENSG00000131374,ENST00000425944.5,0,2,0,2,0,0,0,0
ENSG00000131374,ENST00000428355.5,3,0,2,3,0,0,0,3
ENSG00000131374,ENST00000430169.5,1,2,0,0,1,0,0,0
ENSG00000131374,ENST00000443499.6,6,4,2,0,0,0,3,2
ENSG00000131374,ENST00000444471.5,2,3,4,2,0,0,0,4
ENSG00000131374,ENST00000444756.5,4,4,2,0,1,0,0,2
ENSG00000131374,ENST00000445294.5,5,3,2,2,0,0,2,3
ENSG00000131374,ENST00000446863.5,0,5,2,0,0,0,2,2
ENSG00000131374,ENST00000452492.6,1,1,0,1,1,0,1,0
ENSG00000131374,ENST00000471679.1,0,1,0,0,0,0,0,0
ENSG00000131374,ENST00000473612.1,4,1,2,3,0,0,0,0
ENSG00000131374,ENST00000481396.5,1,1,2,2,0,0,0,3
ENSG00000131374,ENST00000485432.1,4,5,3,2,0,0,0,1
ENSG00000131374,ENST00000497531.5,1,2,2,3,0,0,2,5
ENSG00000131374,ENST00000696125.1,8,8,4,6,4,0,0,6
ENSG00000131375,ENST00000253693.7,0,3,2,3,3,2,6,0
ENSG00000131375,ENST00000463417.5,0,3,2,0,0,2,6,0
ENSG00000131375,ENST00000472400.1,1,3,2,0,0,2,6,1
ENSG00000131378,ENST00000334133.9,11,11,17,16,4,2,8,10
ENSG00000131378,ENST00000432519.5,11,10,14,14,4,2,8,10
ENSG00000131378,ENST00000453536.5,0,1,3,2,0,0,0,0
ENSG00000131381,ENST00000253699.7,4,2,0,1,3,1,1,1
ENSG00000131381,ENST00000441057.5,1,0,0,0,0,0,0,0
ENSG00000131381,ENST00000449050.5,1,1,3,0,0,0,2,0
ENSG00000131389,ENST00000613060.4,2,2,7,8,3,0,8,7
ENSG00000131389,ENST00000618278.4,2,2,7,8,3,0,8,7
ENSG00000131389,ENST00000621751.4,0,4,0,1,2,0,0,0
ENSG00000131389,ENST00000622186.5,2,2,7,8,3,0,8,7
ENSG00000131389,ENST00000649500.1,2,2,7,8,3,0,8,7
ENSG00000131408,ENST00000253727.10,14,32,22,9,6,0,6,1
ENSG00000131408,ENST00000411902.6,2,1,4,0,2,0,0,0
ENSG00000131408,ENST00000593532.5,14,32,20,9,6,1,6,2
ENSG00000131408,ENST00000593926.5,10,27,16,6,5,0,6,0
ENSG00000131408,ENST00000595730.5,2,0,6,0,2,0,0,0
ENSG00000131408,ENST00000598168.5,12,32,22,9,5,0,6,2
ENSG00000131408,ENST00000599105.5,11,28,18,9,6,1,5,2
ENSG00000131408,ENST00000652203.1,11,29,16,6,5,1,6,0
ENSG00000131435,ENST00000253754.8,12,19,18,11,12,0,11,15
ENSG00000131435,ENST00000379018.7,9,12,17,8,10,0,11,13
ENSG00000131435,ENST00000462597.1,4,0,2,5,1,0,0,2
ENSG00000131435,ENST00000463615.1,1,4,0,0,8,0,4,1
ENSG00000131437,ENST00000378735.5,0,0,2,0,0,1,3,0
ENSG00000131437,ENST00000378746.8,2,2,4,0,1,2,3,0
ENSG00000131437,ENST00000403231.6,2,2,4,0,0,2,3,0
ENSG00000131437,ENST00000618515.4,0,0,2,0,0,0,3,0
ENSG00000131446,ENST00000307826.5,18,29,28,36,25,3,20,19
ENSG00000131446,ENST00000333055.8,20,29,29,40,26,2,20,20
ENSG00000131446,ENST00000393340.7,16,24,19,30,22,1,15,11
ENSG00000131446,ENST00000446023.6,15,26,18,30,18,0,13,12
ENSG00000131446,ENST00000505682.1,3,3,3,5,0,0,0,4
ENSG00000131446,ENST00000507384.1,3,3,3,5,0,0,0,4
ENSG00000131446,ENST00000514760.1,2,0,0,0,0,0,0,0
ENSG00000131459,ENST00000253778.13,2,2,1,0,1,0,1,2
ENSG00000131462,ENST00000251413.8,15,18,17,16,11,2,23,10
ENSG00000131462,ENST00000588056.2,6,10,13,9,7,4,7,4
ENSG00000131462,ENST00000589688.2,8,13,12,12,6,1,12,9
ENSG00000131462,ENST00000679484.1,2,11,6,6,4,2,10,3
ENSG00000131462,ENST00000680617.1,4,5,7,7,3,1,8,8
ENSG00000131462,ENST00000680672.1,17,24,17,24,12,2,28,9
ENSG00000131462,ENST00000680678.1,8,16,20,20,14,4,19,10
ENSG00000131462,ENST00000681114.1,7,10,5,9,4,2,8,3
ENSG00000131462,ENST00000681413.1,10,24,19,23,9,4,28,11
ENSG00000131462,ENST00000681490.1,5,18,15,17,9,3,15,4
ENSG00000131462,ENST00000681919.1,6,9,13,12,6,3,14,7
ENSG00000131462,ENST00000681947.1,12,27,20,20,14,4,20,11
ENSG00000131467,ENST00000293362.7,24,16,26,22,14,0,15,10
